"Timestamp";"Elapsed Time";"Used Memory from Application (bytes)";"Used System`s RAM (MB)";"Used System`s RAM (%)";"Used System`s CPU (%)";"Battery Level";"Profiling Type"
"1663222453934";"00:01:25.079";"47927808";"2841.0";"50";"60";"89";"AUTOMATIC"
"1663222454935";"00:01:26.080";"34299528";"2830.0";"50";"60";"89";"AUTOMATIC"
"1663222455936";"00:01:27.081";"45872824";"2841.0";"50";"60";"89";"AUTOMATIC"
"1663222456937";"00:01:28.082";"30560488";"2827.0";"50";"60";"89";"AUTOMATIC"
"1663222457938";"00:01:29.083";"42167352";"2838.0";"50";"60";"89";"AUTOMATIC"
"1663222458938";"00:01:30.083";"26792216";"2824.0";"50";"60";"89";"AUTOMATIC"
"1663222459939";"00:01:31.084";"38415592";"2836.0";"50";"60";"89";"AUTOMATIC"
"1663222460940";"00:01:32.085";"25631208";"2824.0";"50";"60";"89";"AUTOMATIC"
"1663222461940";"00:01:33.085";"37420744";"2835.0";"50";"60";"89";"AUTOMATIC"
"1663222462941";"00:01:34.086";"48678040";"2862.0";"51";"100";"89";"AUTOMATIC"
"1663222463944";"00:01:35.089";"34990520";"2864.0";"51";"39";"89";"AUTOMATIC"
"1663222464944";"00:01:36.089";"45366488";"2873.0";"51";"60";"89";"AUTOMATIC"
"1663222465945";"00:01:37.090";"32568088";"2862.0";"51";"60";"89";"AUTOMATIC"
"1663222466945";"00:01:38.090";"44257528";"2873.0";"51";"60";"89";"AUTOMATIC"
"1663222467946";"00:01:39.091";"31121536";"2861.0";"51";"60";"89";"AUTOMATIC"
"1663222468947";"00:01:40.092";"42794816";"2869.0";"51";"60";"89";"AUTOMATIC"
"1663222469949";"00:01:41.094";"28856048";"2855.0";"50";"39";"89";"AUTOMATIC"
"1663222470949";"00:01:42.094";"38483568";"2864.0";"51";"60";"89";"AUTOMATIC"
"1663222471950";"00:01:43.095";"26100376";"2853.0";"50";"60";"89";"AUTOMATIC"
"1663222472951";"00:01:44.096";"37922408";"2865.0";"51";"60";"89";"AUTOMATIC"
"1663222473952";"00:01:45.097";"49445912";"2875.0";"51";"100";"89";"AUTOMATIC"
"1663222474953";"00:01:46.098";"36740696";"2864.0";"51";"60";"89";"AUTOMATIC"
"1663222475955";"00:01:47.100";"47365496";"2874.0";"51";"51";"89";"AUTOMATIC"
"1663222476955";"00:01:48.100";"29655424";"2857.0";"51";"60";"89";"AUTOMATIC"
"1663222477956";"00:01:49.101";"41411472";"2868.0";"51";"60";"89";"AUTOMATIC"
"1663222478957";"00:01:50.102";"26636672";"2854.0";"50";"60";"89";"AUTOMATIC"
"1663222479958";"00:01:51.103";"38393168";"2865.0";"51";"60";"89";"AUTOMATIC"
"1663222480959";"00:01:52.104";"50149488";"2876.0";"51";"60";"89";"AUTOMATIC"
"1663222481961";"00:01:53.106";"34132208";"2862.0";"51";"39";"89";"AUTOMATIC"
"1663222482961";"00:01:54.106";"44690832";"2869.0";"51";"60";"89";"AUTOMATIC"
"1663222483962";"00:01:55.107";"29200192";"2855.0";"50";"60";"89";"AUTOMATIC"
"1663222484963";"00:01:56.108";"40955840";"2867.0";"51";"60";"89";"AUTOMATIC"
"1663222485963";"00:01:57.108";"27880296";"2854.0";"50";"60";"89";"AUTOMATIC"
"1663222486964";"00:01:58.109";"39603624";"2865.0";"51";"60";"89";"AUTOMATIC"
"1663222487965";"00:01:59.110";"26846856";"2853.0";"50";"60";"89";"AUTOMATIC"
"1663222488966";"00:02:00.111";"37006408";"2863.0";"51";"60";"89";"AUTOMATIC"
"1663222489967";"00:02:01.112";"48623848";"2874.0";"51";"60";"89";"AUTOMATIC"
"1663222490968";"00:02:02.113";"35571952";"2862.0";"51";"60";"89";"AUTOMATIC"
"1663222491969";"00:02:03.114";"47295040";"2873.0";"51";"60";"89";"AUTOMATIC"
"1663222492970";"00:02:04.115";"34170392";"2861.0";"51";"60";"89";"AUTOMATIC"
"1663222493970";"00:02:05.115";"44512248";"2869.0";"51";"60";"89";"AUTOMATIC"
"1663222494971";"00:02:06.116";"29379576";"2856.0";"51";"60";"89";"AUTOMATIC"
"1663222495973";"00:02:07.118";"41019736";"2867.0";"51";"60";"89";"AUTOMATIC"
"1663222496973";"00:02:08.118";"27934592";"2855.0";"50";"60";"89";"AUTOMATIC"
"1663222497973";"00:02:09.118";"39591296";"2866.0";"51";"60";"89";"AUTOMATIC"
"1663222498974";"00:02:10.119";"51131232";"2877.0";"51";"60";"89";"AUTOMATIC"
"1663222499975";"00:02:11.120";"35863088";"2862.0";"51";"60";"89";"AUTOMATIC"
"1663222500976";"00:02:12.121";"47417760";"2873.0";"51";"60";"89";"AUTOMATIC"
"1663222501977";"00:02:13.122";"34224688";"2861.0";"51";"60";"89";"AUTOMATIC"
"1663222502978";"00:02:14.123";"45964512";"2873.0";"51";"60";"89";"AUTOMATIC"
"1663222503979";"00:02:15.124";"31112688";"2859.0";"51";"60";"89";"AUTOMATIC"
"1663222504980";"00:02:16.125";"42852544";"2870.0";"51";"60";"89";"AUTOMATIC"
"1663222505980";"00:02:17.125";"26304416";"2854.0";"50";"60";"89";"AUTOMATIC"
"1663222506981";"00:02:18.126";"37877872";"2865.0";"51";"60";"89";"AUTOMATIC"
"1663222507981";"00:02:19.126";"25078704";"2853.0";"50";"60";"89";"AUTOMATIC"
"1663222508982";"00:02:20.127";"36818080";"2863.0";"51";"60";"89";"AUTOMATIC"
"1663222509983";"00:02:21.128";"48440896";"2874.0";"51";"76";"89";"AUTOMATIC"
"1663222510984";"00:02:22.129";"35450872";"2863.0";"51";"60";"89";"AUTOMATIC"
"1663222511984";"00:02:23.129";"43930376";"2871.0";"51";"60";"89";"AUTOMATIC"
"1663222512986";"00:02:24.131";"28254360";"2857.0";"51";"60";"89";"AUTOMATIC"
"1663222513986";"00:02:25.131";"39960888";"2867.0";"51";"60";"89";"AUTOMATIC"
"1663222514987";"00:02:26.132";"51550856";"2878.0";"51";"100";"89";"AUTOMATIC"
"1663222515988";"00:02:27.133";"36239488";"2864.0";"51";"60";"89";"AUTOMATIC"
"1663222516988";"00:02:28.133";"47979440";"2874.0";"51";"60";"89";"AUTOMATIC"
"1663222517990";"00:02:29.135";"33610304";"2861.0";"51";"60";"89";"AUTOMATIC"
"1663222518991";"00:02:30.136";"45349968";"2872.0";"51";"60";"89";"AUTOMATIC"
"1663222519992";"00:02:31.137";"32322176";"2861.0";"51";"60";"89";"AUTOMATIC"
"1663222520993";"00:02:32.138";"44111392";"2872.0";"51";"60";"89";"AUTOMATIC"
"1663222521993";"00:02:33.138";"31051704";"2860.0";"51";"60";"89";"AUTOMATIC"
"1663222522997";"00:02:34.142";"42424904";"2870.0";"51";"51";"89";"AUTOMATIC"
"1663222523997";"00:02:35.142";"50759560";"2878.0";"51";"86";"89";"AUTOMATIC"
"1663222524998";"00:02:36.143";"35438720";"2864.0";"51";"60";"89";"AUTOMATIC"
"1663222525998";"00:02:37.143";"47061968";"2875.0";"51";"60";"89";"AUTOMATIC"
"1663222526999";"00:02:38.144";"33568016";"2862.0";"51";"60";"89";"AUTOMATIC"
"1663222528000";"00:02:39.145";"45174688";"2874.0";"51";"100";"89";"AUTOMATIC"
"1663222529001";"00:02:40.146";"29457896";"2865.0";"51";"60";"89";"AUTOMATIC"
"1663222530001";"00:02:41.146";"41030296";"2880.0";"51";"60";"89";"AUTOMATIC"
"1663222531002";"00:02:42.147";"27880056";"2868.0";"51";"60";"89";"AUTOMATIC"
"1663222532003";"00:02:43.148";"39553176";"2880.0";"51";"60";"89";"AUTOMATIC"
"1663222533004";"00:02:44.149";"26581424";"2868.0";"51";"60";"89";"AUTOMATIC"
"1663222534004";"00:02:45.149";"38287152";"2879.0";"51";"60";"89";"AUTOMATIC"
"1663222535007";"00:02:46.152";"48496512";"2898.0";"51";"18";"89";"AUTOMATIC"
"1663222536007";"00:02:47.152";"32365872";"2880.0";"51";"60";"89";"AUTOMATIC"
"1663222537008";"00:02:48.153";"43956128";"2890.0";"51";"60";"89";"AUTOMATIC"
"1663222538009";"00:02:49.154";"30798008";"2878.0";"51";"60";"89";"AUTOMATIC"
"1663222539010";"00:02:50.155";"42421336";"2888.0";"51";"60";"89";"AUTOMATIC"
"1663222540010";"00:02:51.155";"30007792";"2878.0";"51";"100";"89";"AUTOMATIC"
"1663222541012";"00:02:52.157";"40549584";"2889.0";"51";"51";"89";"AUTOMATIC"
"1663222542013";"00:02:53.158";"27510800";"2875.0";"51";"60";"89";"AUTOMATIC"
"1663222543013";"00:02:54.158";"39217168";"2886.0";"51";"60";"89";"AUTOMATIC"
"1663222544014";"00:02:55.159";"26036640";"2873.0";"51";"60";"89";"AUTOMATIC"
"1663222545015";"00:02:56.160";"37726640";"2884.0";"51";"60";"89";"AUTOMATIC"
"1663222546016";"00:02:57.161";"49449632";"2895.0";"51";"60";"89";"AUTOMATIC"
"1663222547016";"00:02:58.161";"33372792";"2880.0";"51";"60";"89";"AUTOMATIC"
"1663222548018";"00:02:59.163";"34033176";"2881.0";"51";"18";"89";"AUTOMATIC"
"1663222548459";"00:02:59.604";"34164376";"2881.0";"51";"38";"89";"CHECKPOINT"
