"Timestamp";"Elapsed Time";"Used Memory from Application (bytes)";"Used System`s RAM (MB)";"Used System`s RAM (%)";"Used System`s CPU (%)";"Battery Level";"Profiling Type"
"1663225643397";"00:01:07.074";"36188168";"2724.0";"48";"60";"86";"AUTOMATIC"
"1663225644398";"00:01:08.075";"47840648";"2734.0";"48";"100";"86";"AUTOMATIC"
"1663225645399";"00:01:09.076";"35548312";"2723.0";"48";"60";"86";"AUTOMATIC"
"1663225646400";"00:01:10.077";"47389368";"2734.0";"48";"60";"86";"AUTOMATIC"
"1663225647401";"00:01:11.078";"31970608";"2720.0";"48";"60";"86";"AUTOMATIC"
"1663225648401";"00:01:12.078";"41365680";"2728.0";"48";"60";"86";"AUTOMATIC"
"1663225649402";"00:01:13.079";"28627136";"2717.0";"48";"60";"86";"AUTOMATIC"
"1663225650403";"00:01:14.080";"40506352";"2728.0";"48";"60";"86";"AUTOMATIC"
"1663225651404";"00:01:15.081";"27811120";"2717.0";"48";"60";"86";"AUTOMATIC"
"1663225652405";"00:01:16.082";"39623056";"2728.0";"48";"60";"86";"AUTOMATIC"
"1663225653406";"00:01:17.083";"51261904";"2740.0";"48";"100";"86";"AUTOMATIC"
"1663225654406";"00:01:18.083";"34599216";"2724.0";"48";"60";"86";"AUTOMATIC"
"1663225655408";"00:01:19.085";"46356864";"2735.0";"48";"60";"86";"AUTOMATIC"
"1663225656408";"00:01:20.085";"32564248";"2722.0";"48";"60";"86";"AUTOMATIC"
"1663225657409";"00:01:21.086";"44276808";"2734.0";"48";"60";"86";"AUTOMATIC"
"1663225658410";"00:01:22.087";"31461976";"2722.0";"48";"60";"86";"AUTOMATIC"
"1663225659411";"00:01:23.088";"42214952";"2732.0";"48";"71";"86";"AUTOMATIC"
"1663225660412";"00:01:24.089";"29277408";"2720.0";"48";"60";"86";"AUTOMATIC"
"1663225661413";"00:01:25.090";"40971056";"2731.0";"48";"60";"86";"AUTOMATIC"
"1663225662413";"00:01:26.090";"28316128";"2719.0";"48";"60";"86";"AUTOMATIC"
"1663225663414";"00:01:27.091";"39997344";"2730.0";"48";"60";"86";"AUTOMATIC"
"1663225664415";"00:01:28.092";"26710904";"2718.0";"48";"60";"86";"AUTOMATIC"
"1663225665417";"00:01:29.094";"38229864";"2728.0";"48";"68";"86";"AUTOMATIC"
"1663225666418";"00:01:30.095";"48220984";"2738.0";"48";"100";"86";"AUTOMATIC"
"1663225667419";"00:01:31.096";"36527256";"2728.0";"48";"60";"86";"AUTOMATIC"
"1663225668420";"00:01:32.097";"48294008";"2739.0";"48";"60";"86";"AUTOMATIC"
"1663225669421";"00:01:33.098";"32566920";"2724.0";"48";"60";"86";"AUTOMATIC"
"1663225670422";"00:01:34.099";"44358008";"2735.0";"48";"60";"86";"AUTOMATIC"
"1663225671424";"00:01:35.101";"27503144";"2719.0";"48";"18";"86";"AUTOMATIC"
"1663225672424";"00:01:36.101";"38519432";"2730.0";"48";"60";"86";"AUTOMATIC"
"1663225673425";"00:01:37.102";"25746736";"2718.0";"48";"60";"86";"AUTOMATIC"
"1663225674426";"00:01:38.103";"37570448";"2729.0";"48";"60";"86";"AUTOMATIC"
"1663225675426";"00:01:39.103";"49296064";"2740.0";"48";"60";"86";"AUTOMATIC"
"1663225676428";"00:01:40.105";"33698992";"2725.0";"48";"60";"86";"AUTOMATIC"
"1663225677428";"00:01:41.105";"44463040";"2735.0";"48";"60";"86";"AUTOMATIC"
"1663225678429";"00:01:42.106";"29269752";"2721.0";"48";"60";"86";"AUTOMATIC"
"1663225679430";"00:01:43.107";"41099816";"2732.0";"48";"60";"86";"AUTOMATIC"
"1663225680431";"00:01:44.108";"28507776";"2721.0";"48";"60";"86";"AUTOMATIC"
"1663225681433";"00:01:45.110";"40264016";"2732.0";"48";"60";"86";"AUTOMATIC"
"1663225682433";"00:01:46.110";"25974008";"2719.0";"48";"60";"86";"AUTOMATIC"
"1663225683434";"00:01:47.111";"36639576";"2728.0";"48";"60";"86";"AUTOMATIC"
"1663225684435";"00:01:48.112";"48347208";"2739.0";"48";"60";"86";"AUTOMATIC"
"1663225685435";"00:01:49.112";"32771064";"2725.0";"48";"60";"86";"AUTOMATIC"
"1663225686436";"00:01:50.113";"44623544";"2736.0";"48";"60";"86";"AUTOMATIC"
"1663225687437";"00:01:51.114";"28957760";"2722.0";"48";"60";"86";"AUTOMATIC"
"1663225688438";"00:01:52.115";"40772912";"2733.0";"48";"60";"86";"AUTOMATIC"
"1663225689438";"00:01:53.115";"25603208";"2719.0";"48";"60";"86";"AUTOMATIC"
"1663225690439";"00:01:54.116";"37344328";"2730.0";"48";"60";"86";"AUTOMATIC"
"1663225691440";"00:01:55.117";"48924632";"2741.0";"48";"100";"86";"AUTOMATIC"
"1663225692441";"00:01:56.118";"35881016";"2729.0";"48";"60";"86";"AUTOMATIC"
"1663225693442";"00:01:57.119";"47655480";"2739.0";"48";"60";"86";"AUTOMATIC"
"1663225694444";"00:01:58.121";"31660040";"2725.0";"48";"44";"86";"AUTOMATIC"
"1663225695445";"00:01:59.122";"41445656";"2734.0";"48";"60";"86";"AUTOMATIC"
"1663225696446";"00:02:00.123";"25748120";"2720.0";"48";"60";"86";"AUTOMATIC"
"1663225697446";"00:02:01.123";"37572456";"2730.0";"48";"60";"86";"AUTOMATIC"
"1663225698446";"00:02:02.123";"49330840";"2741.0";"48";"60";"86";"AUTOMATIC"
"1663225699447";"00:02:03.124";"33905440";"2727.0";"48";"60";"86";"AUTOMATIC"
"1663225700448";"00:02:04.125";"44894624";"2737.0";"48";"60";"86";"AUTOMATIC"
"1663225701450";"00:02:05.127";"31764120";"2725.0";"48";"60";"86";"AUTOMATIC"
"1663225702450";"00:02:06.127";"43443336";"2736.0";"48";"60";"86";"AUTOMATIC"
"1663225703451";"00:02:07.128";"30867568";"2724.0";"48";"60";"86";"AUTOMATIC"
"1663225704452";"00:02:08.129";"42628384";"2735.0";"48";"60";"86";"AUTOMATIC"
"1663225705453";"00:02:09.130";"27052496";"2721.0";"48";"60";"86";"AUTOMATIC"
"1663225706453";"00:02:10.130";"38385600";"2731.0";"48";"71";"86";"AUTOMATIC"
"1663225707454";"00:02:11.131";"49792784";"2742.0";"48";"60";"86";"AUTOMATIC"
"1663225708455";"00:02:12.132";"34204120";"2728.0";"48";"60";"86";"AUTOMATIC"
"1663225709455";"00:02:13.132";"45951768";"2739.0";"48";"60";"86";"AUTOMATIC"
"1663225710456";"00:02:14.133";"30475864";"2724.0";"48";"60";"86";"AUTOMATIC"
"1663225711457";"00:02:15.134";"42233560";"2735.0";"48";"60";"86";"AUTOMATIC"
"1663225712458";"00:02:16.135";"25967304";"2720.0";"48";"60";"86";"AUTOMATIC"
"1663225713458";"00:02:17.135";"37522488";"2730.0";"48";"60";"86";"AUTOMATIC"
"1663225714459";"00:02:18.136";"49318520";"2742.0";"48";"60";"86";"AUTOMATIC"
"1663225715460";"00:02:19.137";"33974624";"2728.0";"48";"60";"86";"AUTOMATIC"
"1663225716461";"00:02:20.138";"45770016";"2739.0";"48";"60";"86";"AUTOMATIC"
"1663225717462";"00:02:21.139";"30407080";"2724.0";"48";"60";"86";"AUTOMATIC"
"1663225718462";"00:02:22.139";"42256360";"2735.0";"48";"60";"86";"AUTOMATIC"
"1663225719463";"00:02:23.140";"29550064";"2724.0";"48";"60";"86";"AUTOMATIC"
"1663225720464";"00:02:24.141";"41325264";"2735.0";"48";"60";"86";"AUTOMATIC"
"1663225721465";"00:02:25.142";"28519008";"2723.0";"48";"60";"86";"AUTOMATIC"
"1663225722466";"00:02:26.143";"40285264";"2734.0";"48";"60";"86";"AUTOMATIC"
"1663225723467";"00:02:27.144";"24952752";"2719.0";"48";"60";"86";"AUTOMATIC"
"1663225724467";"00:02:28.144";"34545088";"2728.0";"48";"60";"86";"AUTOMATIC"
"1663225725468";"00:02:29.145";"46269104";"2739.0";"48";"60";"86";"AUTOMATIC"
"1663225726469";"00:02:30.146";"33781072";"2728.0";"48";"60";"86";"AUTOMATIC"
"1663225727470";"00:02:31.147";"45561936";"2739.0";"48";"60";"86";"AUTOMATIC"
"1663225728471";"00:02:32.148";"30065280";"2724.0";"48";"60";"86";"AUTOMATIC"
"1663225729471";"00:02:33.148";"41871824";"2735.0";"48";"60";"86";"AUTOMATIC"
"1663225730473";"00:02:34.150";"50789376";"2743.0";"48";"60";"86";"AUTOMATIC"
"1663225731473";"00:02:35.150";"36747008";"2731.0";"48";"60";"86";"AUTOMATIC"
"1663225732474";"00:02:36.151";"48523280";"2742.0";"48";"60";"86";"AUTOMATIC"
"1663225733475";"00:02:37.152";"33706320";"2728.0";"48";"60";"86";"AUTOMATIC"
"1663225734476";"00:02:38.153";"45547232";"2739.0";"48";"60";"86";"AUTOMATIC"
"1663225735477";"00:02:39.154";"32502624";"2727.0";"48";"60";"86";"AUTOMATIC"
"1663225736477";"00:02:40.154";"41363184";"2735.0";"48";"60";"86";"AUTOMATIC"
"1663225737484";"00:02:41.161";"25714672";"2722.0";"48";"60";"86";"AUTOMATIC"
"1663225738485";"00:02:42.162";"37455696";"2732.0";"48";"60";"86";"AUTOMATIC"
"1663225739486";"00:02:43.163";"49175344";"2743.0";"48";"60";"86";"AUTOMATIC"
"1663225740487";"00:02:44.164";"33533120";"2729.0";"48";"60";"86";"AUTOMATIC"
"1663225741488";"00:02:45.165";"45290528";"2740.0";"48";"60";"86";"AUTOMATIC"
"1663225742488";"00:02:46.165";"30392216";"2726.0";"48";"60";"86";"AUTOMATIC"
"1663225743489";"00:02:47.166";"42112264";"2737.0";"48";"60";"86";"AUTOMATIC"
"1663225744490";"00:02:48.167";"28044816";"2725.0";"48";"60";"86";"AUTOMATIC"
"1663225745490";"00:02:49.167";"39766224";"2735.0";"48";"60";"86";"AUTOMATIC"
"1663225746492";"00:02:50.169";"27164136";"2724.0";"48";"60";"86";"AUTOMATIC"
"1663225747492";"00:02:51.169";"39428872";"2735.0";"48";"60";"86";"AUTOMATIC"
"1663225748492";"00:02:52.169";"49763576";"2745.0";"49";"60";"86";"AUTOMATIC"
"1663225749493";"00:02:53.170";"34099480";"2726.0";"48";"60";"86";"AUTOMATIC"
"1663225750493";"00:02:54.170";"45847752";"2737.0";"48";"60";"86";"AUTOMATIC"
"1663225751495";"00:02:55.172";"30421168";"2723.0";"48";"60";"86";"AUTOMATIC"
"1663225752496";"00:02:56.173";"42211632";"2734.0";"48";"60";"86";"AUTOMATIC"
"1663225753498";"00:02:57.175";"27490336";"2720.0";"48";"51";"86";"AUTOMATIC"
"1663225754502";"00:02:58.179";"27523200";"2720.0";"48";"18";"86";"AUTOMATIC"
"1663225754554";"00:02:58.231";"27654400";"2720.0";"48";"48";"86";"CHECKPOINT"
