"Timestamp";"Elapsed Time";"Used Memory from Application (bytes)";"Used System`s RAM (MB)";"Used System`s RAM (%)";"Used System`s CPU (%)";"Battery Level";"Profiling Type"
"1663222659978";"00:01:04.064";"12192640";"2822.0";"50";"60";"89";"AUTOMATIC"
"1663222660979";"00:01:05.065";"15627360";"2825.0";"50";"60";"89";"AUTOMATIC"
"1663222661980";"00:01:06.066";"19078128";"2829.0";"50";"60";"89";"AUTOMATIC"
"1663222662980";"00:01:07.066";"12905624";"2823.0";"50";"60";"89";"AUTOMATIC"
"1663222663980";"00:01:08.066";"16323560";"2827.0";"50";"60";"89";"AUTOMATIC"
"1663222664982";"00:01:09.068";"10191336";"2821.0";"50";"60";"89";"AUTOMATIC"
"1663222665983";"00:01:10.069";"13642232";"2824.0";"50";"60";"89";"AUTOMATIC"
"1663222666983";"00:01:11.069";"17076888";"2827.0";"50";"60";"89";"AUTOMATIC"
"1663222667984";"00:01:12.070";"10973568";"2822.0";"50";"60";"89";"AUTOMATIC"
"1663222668985";"00:01:13.071";"14391696";"2825.0";"50";"60";"89";"AUTOMATIC"
"1663222669986";"00:01:14.072";"17842800";"2828.0";"50";"60";"89";"AUTOMATIC"
"1663222670987";"00:01:15.073";"11604376";"2822.0";"50";"60";"89";"AUTOMATIC"
"1663222671988";"00:01:16.074";"15039064";"2825.0";"50";"60";"89";"AUTOMATIC"
"1663222672989";"00:01:17.075";"18490264";"2829.0";"50";"60";"89";"AUTOMATIC"
"1663222673990";"00:01:18.076";"12252048";"2823.0";"50";"60";"89";"AUTOMATIC"
"1663222674991";"00:01:19.077";"15620304";"2828.0";"50";"100";"88";"AUTOMATIC"
"1663222675991";"00:01:20.077";"19071488";"2830.0";"50";"60";"88";"AUTOMATIC"
"1663222676993";"00:01:21.079";"12816568";"2824.0";"50";"60";"88";"AUTOMATIC"
"1663222677995";"00:01:22.081";"15739064";"2828.0";"50";"18";"88";"AUTOMATIC"
"1663222678996";"00:01:23.082";"10766728";"2822.0";"50";"60";"88";"AUTOMATIC"
"1663222679997";"00:01:24.083";"14183976";"2826.0";"50";"60";"88";"AUTOMATIC"
"1663222680997";"00:01:25.083";"17602120";"2829.0";"50";"60";"88";"AUTOMATIC"
"1663222681998";"00:01:26.084";"11334280";"2824.0";"50";"60";"88";"AUTOMATIC"
"1663222682999";"00:01:27.085";"14785656";"2827.0";"50";"60";"88";"AUTOMATIC"
"1663222684000";"00:01:28.086";"18269816";"2830.0";"50";"60";"88";"AUTOMATIC"
"1663222685001";"00:01:29.087";"12120720";"2824.0";"50";"60";"88";"AUTOMATIC"
"1663222686002";"00:01:30.088";"15588528";"2828.0";"50";"60";"88";"AUTOMATIC"
"1663222687003";"00:01:31.089";"19039840";"2831.0";"50";"60";"88";"AUTOMATIC"
"1663222688004";"00:01:32.090";"12883240";"2826.0";"50";"60";"88";"AUTOMATIC"
"1663222689005";"00:01:33.091";"16350808";"2829.0";"50";"60";"88";"AUTOMATIC"
"1663222690006";"00:01:34.092";"10061976";"2825.0";"50";"60";"88";"AUTOMATIC"
"1663222691007";"00:01:35.093";"13513224";"2828.0";"50";"60";"88";"AUTOMATIC"
"1663222692008";"00:01:36.094";"16947848";"2829.0";"50";"100";"88";"AUTOMATIC"
"1663222693009";"00:01:37.095";"10660600";"2826.0";"50";"60";"88";"AUTOMATIC"
"1663222694010";"00:01:38.096";"14095336";"2830.0";"50";"60";"88";"AUTOMATIC"
"1663222695011";"00:01:39.097";"17546568";"2833.0";"50";"60";"88";"AUTOMATIC"
"1663222696012";"00:01:40.098";"11292288";"2828.0";"50";"60";"88";"AUTOMATIC"
"1663222697013";"00:01:41.099";"14743696";"2831.0";"50";"60";"88";"AUTOMATIC"
"1663222698013";"00:01:42.099";"19355648";"2835.0";"50";"76";"88";"AUTOMATIC"
"1663222699014";"00:01:43.100";"13076392";"2829.0";"50";"60";"88";"AUTOMATIC"
"1663222700015";"00:01:44.101";"16560712";"2833.0";"50";"60";"88";"AUTOMATIC"
"1663222701016";"00:01:45.102";"10119328";"2827.0";"50";"60";"88";"AUTOMATIC"
"1663222702017";"00:01:46.103";"13603584";"2830.0";"50";"60";"88";"AUTOMATIC"
"1663222703018";"00:01:47.104";"17071488";"2833.0";"50";"60";"88";"AUTOMATIC"
"1663222704019";"00:01:48.105";"10902040";"2827.0";"50";"60";"88";"AUTOMATIC"
"1663222705020";"00:01:49.106";"14369704";"2831.0";"50";"60";"88";"AUTOMATIC"
"1663222706021";"00:01:50.107";"17837640";"2834.0";"50";"60";"88";"AUTOMATIC"
"1663222707022";"00:01:51.108";"11599264";"2828.0";"50";"60";"88";"AUTOMATIC"
"1663222708023";"00:01:52.109";"15083584";"2831.0";"50";"60";"88";"AUTOMATIC"
"1663222709024";"00:01:53.110";"18551408";"2835.0";"50";"60";"88";"AUTOMATIC"
"1663222710025";"00:01:54.111";"12319552";"2829.0";"50";"60";"88";"AUTOMATIC"
"1663222711026";"00:01:55.112";"15787344";"2832.0";"50";"60";"88";"AUTOMATIC"
"1663222712027";"00:01:56.113";"19271504";"2835.0";"50";"71";"88";"AUTOMATIC"
"1663222713028";"00:01:57.114";"13047504";"2830.0";"50";"60";"88";"AUTOMATIC"
"1663222714029";"00:01:58.115";"16531760";"2833.0";"50";"60";"88";"AUTOMATIC"
"1663222715030";"00:01:59.116";"10177504";"2827.0";"50";"60";"88";"AUTOMATIC"
"1663222716031";"00:02:00.117";"13661824";"2831.0";"50";"60";"88";"AUTOMATIC"
"1663222717033";"00:02:01.119";"18387632";"2834.0";"50";"48";"88";"AUTOMATIC"
"1663222718033";"00:02:02.119";"12059608";"2829.0";"50";"60";"88";"AUTOMATIC"
"1663222719033";"00:02:03.119";"15527576";"2832.0";"50";"60";"88";"AUTOMATIC"
"1663222720035";"00:02:04.121";"18995368";"2836.0";"50";"60";"88";"AUTOMATIC"
"1663222721035";"00:02:05.121";"12678200";"2830.0";"50";"60";"88";"AUTOMATIC"
"1663222722036";"00:02:06.122";"16162600";"2832.0";"50";"60";"88";"AUTOMATIC"
"1663222723037";"00:02:07.123";"10011616";"2827.0";"50";"60";"88";"AUTOMATIC"
"1663222724038";"00:02:08.124";"13495792";"2830.0";"50";"60";"88";"AUTOMATIC"
"1663222725039";"00:02:09.125";"16963664";"2833.0";"50";"60";"88";"AUTOMATIC"
"1663222726040";"00:02:10.126";"10858088";"2828.0";"50";"60";"88";"AUTOMATIC"
"1663222727040";"00:02:11.126";"14325992";"2831.0";"50";"60";"88";"AUTOMATIC"
"1663222728041";"00:02:12.127";"17826760";"2834.0";"50";"60";"88";"AUTOMATIC"
"1663222729043";"00:02:13.129";"11839424";"2829.0";"50";"60";"88";"AUTOMATIC"
"1663222730044";"00:02:14.130";"15307312";"2832.0";"50";"60";"88";"AUTOMATIC"
"1663222731045";"00:02:15.131";"18741904";"2836.0";"50";"60";"88";"AUTOMATIC"
"1663222732046";"00:02:16.132";"12586616";"2831.0";"50";"60";"88";"AUTOMATIC"
"1663222733047";"00:02:17.133";"16070872";"2834.0";"50";"60";"88";"AUTOMATIC"
"1663222734048";"00:02:18.134";"19538424";"2838.0";"50";"100";"88";"AUTOMATIC"
"1663222735049";"00:02:19.135";"13231704";"2832.0";"50";"60";"88";"AUTOMATIC"
"1663222736049";"00:02:20.135";"16223592";"2834.0";"50";"45";"88";"AUTOMATIC"
"1663222737050";"00:02:21.136";"11706696";"2830.0";"50";"60";"88";"AUTOMATIC"
"1663222738051";"00:02:22.137";"15157656";"2833.0";"50";"60";"88";"AUTOMATIC"
"1663222739052";"00:02:23.138";"18592168";"2836.0";"50";"60";"88";"AUTOMATIC"
"1663222740053";"00:02:24.139";"12322808";"2831.0";"50";"90";"88";"AUTOMATIC"
"1663222741054";"00:02:25.140";"15740824";"2834.0";"50";"60";"88";"AUTOMATIC"
"1663222742055";"00:02:26.141";"19192008";"2837.0";"50";"60";"88";"AUTOMATIC"
"1663222743056";"00:02:27.142";"12844656";"2831.0";"50";"60";"88";"AUTOMATIC"
"1663222744057";"00:02:28.143";"16279248";"2834.0";"50";"60";"88";"AUTOMATIC"
"1663222745058";"00:02:29.144";"9955328";"2828.0";"50";"60";"88";"AUTOMATIC"
"1663222746058";"00:02:30.144";"13390032";"2832.0";"50";"60";"88";"AUTOMATIC"
"1663222747060";"00:02:31.146";"16824640";"2835.0";"50";"60";"88";"AUTOMATIC"
"1663222748061";"00:02:32.147";"10536328";"2829.0";"50";"60";"88";"AUTOMATIC"
"1663222749062";"00:02:33.148";"13954424";"2832.0";"50";"60";"88";"AUTOMATIC"
"1663222750063";"00:02:34.149";"17388968";"2835.0";"50";"60";"88";"AUTOMATIC"
"1663222751064";"00:02:35.150";"11069808";"2830.0";"50";"60";"88";"AUTOMATIC"
"1663222752065";"00:02:36.151";"14520736";"2833.0";"50";"60";"88";"AUTOMATIC"
"1663222753066";"00:02:37.152";"17922288";"2837.0";"50";"60";"88";"AUTOMATIC"
"1663222754067";"00:02:38.153";"11551352";"2831.0";"50";"60";"88";"AUTOMATIC"
"1663222755068";"00:02:39.154";"15002328";"2834.0";"50";"60";"88";"AUTOMATIC"
"1663222756069";"00:02:40.155";"10637032";"2829.0";"50";"60";"88";"AUTOMATIC"
"1663222757070";"00:02:41.156";"14054088";"2832.0";"50";"60";"88";"AUTOMATIC"
"1663222758071";"00:02:42.157";"17505320";"2835.0";"50";"60";"88";"AUTOMATIC"
"1663222759072";"00:02:43.158";"11164168";"2829.0";"50";"60";"88";"AUTOMATIC"
"1663222760073";"00:02:44.159";"14615416";"2832.0";"50";"60";"88";"AUTOMATIC"
"1663222761074";"00:02:45.160";"18082968";"2835.0";"50";"60";"88";"AUTOMATIC"
"1663222762076";"00:02:46.162";"11978280";"2830.0";"50";"60";"88";"AUTOMATIC"
"1663222763077";"00:02:47.163";"15462424";"2833.0";"50";"60";"88";"AUTOMATIC"
"1663222764078";"00:02:48.164";"18930328";"2836.0";"50";"60";"88";"AUTOMATIC"
"1663222765079";"00:02:49.165";"12764872";"2830.0";"50";"60";"88";"AUTOMATIC"
"1663222766079";"00:02:50.165";"16216248";"2834.0";"50";"60";"88";"AUTOMATIC"
"1663222767080";"00:02:51.166";"10108104";"2829.0";"50";"60";"88";"AUTOMATIC"
"1663222768081";"00:02:52.167";"13559448";"2832.0";"50";"60";"88";"AUTOMATIC"
"1663222769083";"00:02:53.169";"17026904";"2835.0";"50";"60";"88";"AUTOMATIC"
"1663222770083";"00:02:54.169";"10656112";"2833.0";"50";"60";"88";"AUTOMATIC"
"1663222771084";"00:02:55.170";"14107248";"2832.0";"50";"60";"88";"AUTOMATIC"
"1663222772085";"00:02:56.171";"17558528";"2836.0";"50";"60";"88";"AUTOMATIC"
"1663222773086";"00:02:57.172";"11371752";"2830.0";"50";"60";"88";"AUTOMATIC"
"1663222774087";"00:02:58.173";"14823000";"2834.0";"50";"60";"88";"AUTOMATIC"
"1663222775088";"00:02:59.174";"10143888";"2829.0";"50";"60";"88";"AUTOMATIC"
"1663222776089";"00:03:00.175";"13593904";"2832.0";"50";"60";"88";"AUTOMATIC"
"1663222777090";"00:03:01.176";"17028560";"2835.0";"50";"60";"88";"AUTOMATIC"
"1663222778091";"00:03:02.177";"10861136";"2830.0";"50";"60";"88";"AUTOMATIC"
"1663222779091";"00:03:03.177";"14312384";"2833.0";"50";"60";"88";"AUTOMATIC"
"1663222780093";"00:03:04.179";"17746960";"2836.0";"50";"60";"88";"AUTOMATIC"
"1663222781094";"00:03:05.180";"11484240";"2830.0";"50";"60";"88";"AUTOMATIC"
"1663222782095";"00:03:06.181";"14935312";"2834.0";"50";"60";"88";"AUTOMATIC"
"1663222783096";"00:03:07.182";"18353344";"2837.0";"50";"60";"88";"AUTOMATIC"
"1663222784096";"00:03:08.182";"12015240";"2831.0";"50";"60";"88";"AUTOMATIC"
"1663222785098";"00:03:09.184";"15433480";"2834.0";"50";"60";"88";"AUTOMATIC"
"1663222786098";"00:03:10.184";"18901144";"2837.0";"50";"60";"88";"AUTOMATIC"
"1663222787099";"00:03:11.185";"12580048";"2832.0";"50";"60";"88";"AUTOMATIC"
"1663222788100";"00:03:12.186";"16031328";"2835.0";"50";"60";"88";"AUTOMATIC"
"1663222789101";"00:03:13.187";"9774664";"2829.0";"50";"76";"88";"AUTOMATIC"
"1663222790101";"00:03:14.187";"13225768";"2832.0";"50";"60";"88";"AUTOMATIC"
"1663222791103";"00:03:15.189";"16693528";"2835.0";"50";"60";"88";"AUTOMATIC"
"1663222792104";"00:03:16.190";"10572968";"2830.0";"50";"60";"88";"AUTOMATIC"
"1663222793105";"00:03:17.191";"14007624";"2833.0";"50";"60";"88";"AUTOMATIC"
"1663222794106";"00:03:18.192";"19116168";"2837.0";"50";"60";"88";"AUTOMATIC"
"1663222795107";"00:03:19.193";"12804472";"2831.0";"50";"60";"88";"AUTOMATIC"
"1663222796107";"00:03:20.193";"16271944";"2835.0";"50";"60";"88";"AUTOMATIC"
"1663222797108";"00:03:21.194";"9916896";"2826.0";"50";"60";"88";"AUTOMATIC"
"1663222798109";"00:03:22.195";"13335040";"2829.0";"50";"60";"88";"AUTOMATIC"
"1663222799109";"00:03:23.195";"16785952";"2832.0";"50";"60";"88";"AUTOMATIC"
"1663222800111";"00:03:24.197";"10438680";"2826.0";"50";"60";"88";"AUTOMATIC"
"1663222801112";"00:03:25.198";"13889752";"2830.0";"50";"60";"88";"AUTOMATIC"
"1663222802113";"00:03:26.199";"17307912";"2833.0";"50";"60";"88";"AUTOMATIC"
"1663222803114";"00:03:27.200";"11021712";"2828.0";"50";"60";"88";"AUTOMATIC"
"1663222804115";"00:03:28.201";"14472928";"2831.0";"50";"60";"88";"AUTOMATIC"
"1663222805115";"00:03:29.201";"17907504";"2835.0";"50";"60";"88";"AUTOMATIC"
"1663222806116";"00:03:30.202";"11637320";"2829.0";"50";"60";"88";"AUTOMATIC"
"1663222807117";"00:03:31.203";"15104952";"2832.0";"50";"60";"88";"AUTOMATIC"
"1663222808118";"00:03:32.204";"18539608";"2835.0";"50";"60";"88";"AUTOMATIC"
"1663222809119";"00:03:33.205";"12251408";"2829.0";"50";"60";"88";"AUTOMATIC"
"1663222810120";"00:03:34.206";"15702752";"2832.0";"50";"60";"88";"AUTOMATIC"
"1663222811121";"00:03:35.207";"19153936";"2835.0";"50";"60";"88";"AUTOMATIC"
"1663222812122";"00:03:36.208";"12799544";"2832.0";"50";"100";"88";"AUTOMATIC"
"1663222813122";"00:03:37.208";"17494408";"2834.0";"50";"60";"88";"AUTOMATIC"
"1663222814123";"00:03:38.209";"11714336";"2828.0";"50";"60";"88";"AUTOMATIC"
"1663222815124";"00:03:39.210";"15198448";"2831.0";"50";"60";"88";"AUTOMATIC"
"1663222816125";"00:03:40.211";"18649696";"2834.0";"50";"60";"88";"AUTOMATIC"
"1663222817126";"00:03:41.212";"12448168";"2829.0";"50";"60";"88";"AUTOMATIC"
"1663222818127";"00:03:42.213";"15899336";"2832.0";"50";"60";"88";"AUTOMATIC"
"1663222819128";"00:03:43.214";"19366760";"2836.0";"50";"94";"88";"AUTOMATIC"
"1663222820130";"00:03:44.216";"13151824";"2830.0";"50";"60";"88";"AUTOMATIC"
"1663222821131";"00:03:45.217";"16602960";"2833.0";"50";"60";"88";"AUTOMATIC"
"1663222822131";"00:03:46.217";"10248464";"2827.0";"50";"60";"88";"AUTOMATIC"
"1663222823132";"00:03:47.218";"13699504";"2830.0";"50";"60";"88";"AUTOMATIC"
"1663222824133";"00:03:48.219";"17150816";"2834.0";"50";"60";"88";"AUTOMATIC"
"1663222825134";"00:03:49.220";"10847784";"2828.0";"50";"60";"88";"AUTOMATIC"
"1663222826135";"00:03:50.221";"14282440";"2831.0";"50";"60";"88";"AUTOMATIC"
"1663222827136";"00:03:51.222";"17750168";"2834.0";"50";"60";"88";"AUTOMATIC"
"1663222828137";"00:03:52.223";"11462336";"2829.0";"50";"60";"88";"AUTOMATIC"
"1663222829138";"00:03:53.224";"14913504";"2832.0";"50";"60";"88";"AUTOMATIC"
"1663222830139";"00:03:54.225";"18381408";"2836.0";"50";"60";"88";"AUTOMATIC"
"1663222831140";"00:03:55.226";"12043528";"2830.0";"50";"60";"88";"AUTOMATIC"
"1663222832144";"00:03:56.230";"15513512";"2833.0";"50";"39";"88";"AUTOMATIC"
"1663222833142";"00:03:57.228";"10716928";"2828.0";"50";"60";"88";"AUTOMATIC"
"1663222834143";"00:03:58.229";"14166784";"2831.0";"50";"60";"88";"AUTOMATIC"
"1663222835144";"00:03:59.230";"17617968";"2834.0";"50";"60";"88";"AUTOMATIC"
"1663222836145";"00:04:00.231";"11221840";"2828.0";"50";"60";"88";"AUTOMATIC"
"1663222837146";"00:04:01.232";"14672976";"2831.0";"50";"60";"88";"AUTOMATIC"
"1663222838147";"00:04:02.233";"18107696";"2834.0";"50";"60";"88";"AUTOMATIC"
"1663222839147";"00:04:03.233";"11744280";"2829.0";"50";"60";"88";"AUTOMATIC"
"1663222840148";"00:04:04.234";"15178872";"2832.0";"50";"60";"88";"AUTOMATIC"
"1663222841149";"00:04:05.235";"18596936";"2836.0";"50";"60";"88";"AUTOMATIC"
"1663222842150";"00:04:06.236";"12292304";"2830.0";"50";"60";"88";"AUTOMATIC"
"1663222843152";"00:04:07.238";"15759888";"2833.0";"50";"60";"88";"AUTOMATIC"
"1663222844153";"00:04:08.239";"19194544";"2836.0";"50";"60";"88";"AUTOMATIC"
"1663222845153";"00:04:09.239";"12807112";"2830.0";"50";"60";"88";"AUTOMATIC"
"1663222846153";"00:04:10.239";"16258072";"2834.0";"50";"60";"88";"AUTOMATIC"
"1663222847154";"00:04:11.240";"9884824";"2828.0";"50";"60";"88";"AUTOMATIC"
"1663222848155";"00:04:12.241";"13352472";"2831.0";"50";"60";"88";"AUTOMATIC"
"1663222849156";"00:04:13.242";"16787272";"2834.0";"50";"60";"88";"AUTOMATIC"
"1663222850157";"00:04:14.243";"10482464";"2829.0";"50";"60";"88";"AUTOMATIC"
"1663222851158";"00:04:15.244";"13950304";"2832.0";"50";"60";"88";"AUTOMATIC"
"1663222852159";"00:04:16.245";"18996880";"2836.0";"50";"60";"88";"AUTOMATIC"
"1663222853160";"00:04:17.246";"12650056";"2831.0";"50";"60";"88";"AUTOMATIC"
"1663222854161";"00:04:18.247";"16134008";"2834.0";"50";"60";"88";"AUTOMATIC"
"1663222855161";"00:04:19.247";"9903776";"2829.0";"50";"60";"88";"AUTOMATIC"
"1663222856163";"00:04:20.249";"13354848";"2831.0";"50";"60";"88";"AUTOMATIC"
"1663222857163";"00:04:21.249";"16806016";"2834.0";"50";"60";"88";"AUTOMATIC"
"1663222858164";"00:04:22.250";"10441960";"2828.0";"50";"60";"88";"AUTOMATIC"
"1663222859165";"00:04:23.251";"13909688";"2831.0";"50";"60";"88";"AUTOMATIC"
"1663222860166";"00:04:24.252";"17344392";"2835.0";"50";"60";"88";"AUTOMATIC"
"1663222861167";"00:04:25.253";"11008544";"2829.0";"50";"60";"88";"AUTOMATIC"
"1663222862168";"00:04:26.254";"14459824";"2833.0";"50";"60";"88";"AUTOMATIC"
"1663222863170";"00:04:27.256";"17877824";"2815.0";"50";"60";"87";"AUTOMATIC"
"1663222864170";"00:04:28.256";"11506720";"2808.0";"50";"60";"87";"AUTOMATIC"
"1663222865171";"00:04:29.257";"14957936";"2812.0";"50";"60";"87";"AUTOMATIC"
"1663222866171";"00:04:30.257";"18425792";"2815.0";"50";"60";"87";"AUTOMATIC"
"1663222867172";"00:04:31.258";"12089400";"2809.0";"50";"60";"87";"AUTOMATIC"
"1663222868173";"00:04:32.259";"15275240";"2812.0";"50";"100";"87";"AUTOMATIC"
"1663222869174";"00:04:33.260";"18676760";"2816.0";"50";"60";"87";"AUTOMATIC"
"1663222870176";"00:04:34.262";"12471240";"2809.0";"50";"60";"87";"AUTOMATIC"
"1663222871176";"00:04:35.262";"18013800";"2814.0";"50";"60";"87";"AUTOMATIC"
"1663222872177";"00:04:36.263";"11746216";"2809.0";"50";"60";"87";"AUTOMATIC"
"1663222873178";"00:04:37.264";"15180408";"2812.0";"50";"60";"87";"AUTOMATIC"
"1663222874179";"00:04:38.265";"18548744";"2814.0";"50";"60";"87";"AUTOMATIC"
"1663222875180";"00:04:39.266";"12267040";"2808.0";"50";"60";"87";"AUTOMATIC"
"1663222876181";"00:04:40.267";"15685040";"2811.0";"50";"60";"87";"AUTOMATIC"
"1663222877182";"00:04:41.268";"19070064";"2814.0";"50";"60";"87";"AUTOMATIC"
"1663222878183";"00:04:42.269";"12906280";"2809.0";"50";"60";"87";"AUTOMATIC"
"1663222879184";"00:04:43.270";"16307864";"2812.0";"50";"60";"87";"AUTOMATIC"
"1663222880186";"00:04:44.272";"9884312";"2806.0";"50";"60";"87";"AUTOMATIC"
"1663222881187";"00:04:45.273";"13285656";"2809.0";"50";"60";"87";"AUTOMATIC"
"1663222882188";"00:04:46.274";"16703576";"2812.0";"50";"60";"87";"AUTOMATIC"
"1663222883188";"00:04:47.274";"10315872";"2806.0";"50";"60";"87";"AUTOMATIC"
"1663222884189";"00:04:48.275";"13734000";"2809.0";"50";"60";"87";"AUTOMATIC"
"1663222885190";"00:04:49.276";"17151936";"2813.0";"50";"60";"87";"AUTOMATIC"
"1663222886191";"00:04:50.277";"10733464";"2807.0";"50";"60";"87";"AUTOMATIC"
"1663222887192";"00:04:51.278";"14168024";"2810.0";"50";"60";"87";"AUTOMATIC"
"1663222888193";"00:04:52.279";"17586152";"2813.0";"50";"60";"87";"AUTOMATIC"
"1663222889194";"00:04:53.280";"11148576";"2807.0";"50";"60";"87";"AUTOMATIC"
