"Timestamp";"Elapsed Time";"Used Memory from Application (bytes)";"Used System`s RAM (MB)";"Used System`s RAM (%)";"Used System`s CPU (%)";"Battery Level";"Profiling Type"
"1663224015242";"00:00:20.024";"43611504";"2823.0";"50";"60";"84";"AUTOMATIC"
"1663224016244";"00:00:21.026";"28210224";"2809.0";"50";"60";"84";"AUTOMATIC"
"1663224017245";"00:00:22.027";"40142208";"2820.0";"50";"60";"84";"AUTOMATIC"
"1663224018245";"00:00:23.027";"27464032";"2808.0";"50";"60";"84";"AUTOMATIC"
"1663224019246";"00:00:24.028";"39421936";"2819.0";"50";"60";"84";"AUTOMATIC"
"1663224020248";"00:00:25.030";"49582640";"2828.0";"50";"39";"84";"AUTOMATIC"
"1663224021248";"00:00:26.030";"32722032";"2813.0";"50";"60";"84";"AUTOMATIC"
"1663224022249";"00:00:27.031";"44603712";"2824.0";"50";"60";"84";"AUTOMATIC"
"1663224023249";"00:00:28.031";"29174152";"2810.0";"50";"60";"84";"AUTOMATIC"
"1663224024250";"00:00:29.032";"41109576";"2821.0";"50";"60";"84";"AUTOMATIC"
"1663224025259";"00:00:30.041";"25668352";"2807.0";"50";"100";"84";"AUTOMATIC"
"1663224026258";"00:00:31.040";"36281200";"2816.0";"50";"60";"84";"AUTOMATIC"
"1663224027259";"00:00:32.041";"47863344";"2827.0";"50";"60";"84";"AUTOMATIC"
"1663224028260";"00:00:33.042";"32564128";"2813.0";"50";"60";"84";"AUTOMATIC"
"1663224029261";"00:00:34.043";"44437104";"2825.0";"50";"60";"84";"AUTOMATIC"
"1663224030261";"00:00:35.043";"32060176";"2813.0";"50";"60";"84";"AUTOMATIC"
"1663224031262";"00:00:36.044";"43969648";"2824.0";"50";"60";"84";"AUTOMATIC"
"1663224032263";"00:00:37.045";"29564824";"2810.0";"50";"60";"84";"AUTOMATIC"
"1663224033263";"00:00:38.045";"41188808";"2821.0";"50";"60";"84";"AUTOMATIC"
"1663224034264";"00:00:39.046";"27780568";"2809.0";"50";"60";"84";"AUTOMATIC"
"1663224035265";"00:00:40.047";"39705080";"2820.0";"50";"60";"84";"AUTOMATIC"
"1663224036266";"00:00:41.048";"51429384";"2831.0";"50";"100";"84";"AUTOMATIC"
"1663224037267";"00:00:42.049";"36161312";"2816.0";"50";"60";"84";"AUTOMATIC"
"1663224038267";"00:00:43.049";"47518448";"2828.0";"50";"60";"84";"AUTOMATIC"
"1663224039268";"00:00:44.050";"31883856";"2814.0";"50";"60";"84";"AUTOMATIC"
"1663224040269";"00:00:45.051";"43770752";"2825.0";"50";"60";"84";"AUTOMATIC"
"1663224041270";"00:00:46.052";"28349872";"2810.0";"50";"60";"84";"AUTOMATIC"
"1663224042271";"00:00:47.053";"40290064";"2821.0";"50";"60";"84";"AUTOMATIC"
"1663224043272";"00:00:48.054";"51911456";"2833.0";"50";"60";"84";"AUTOMATIC"
"1663224044272";"00:00:49.054";"34302968";"2816.0";"50";"60";"84";"AUTOMATIC"
"1663224045273";"00:00:50.055";"46198408";"2827.0";"50";"60";"84";"AUTOMATIC"
"1663224046274";"00:00:51.056";"31574552";"2814.0";"50";"60";"84";"AUTOMATIC"
"1663224047275";"00:00:52.057";"43496472";"2825.0";"50";"60";"84";"AUTOMATIC"
"1663224048275";"00:00:53.057";"27933776";"2811.0";"50";"60";"84";"AUTOMATIC"
"1663224049278";"00:00:54.060";"38489696";"2821.0";"50";"18";"84";"AUTOMATIC"
"1663224050277";"00:00:55.059";"48358656";"2830.0";"50";"60";"84";"AUTOMATIC"
"1663224051278";"00:00:56.060";"33083920";"2815.0";"50";"60";"84";"AUTOMATIC"
"1663224052279";"00:00:57.061";"44953568";"2826.0";"50";"60";"84";"AUTOMATIC"
"1663224053280";"00:00:58.062";"32730736";"2816.0";"50";"60";"84";"AUTOMATIC"
"1663224054281";"00:00:59.063";"44653248";"2827.0";"50";"60";"84";"AUTOMATIC"
"1663224055283";"00:01:00.065";"29892512";"2813.0";"50";"18";"84";"AUTOMATIC"
"1663224056283";"00:01:01.065";"40462096";"2822.0";"50";"60";"84";"AUTOMATIC"
"1663224057285";"00:01:02.067";"28213744";"2811.0";"50";"60";"84";"AUTOMATIC"
"1663224058285";"00:01:03.067";"40129392";"2822.0";"50";"60";"84";"AUTOMATIC"
"1663224059286";"00:01:04.068";"27317888";"2811.0";"50";"60";"84";"AUTOMATIC"
"1663224060286";"00:01:05.068";"39208864";"2822.0";"50";"60";"84";"AUTOMATIC"
"1663224061287";"00:01:06.069";"50862720";"2834.0";"50";"60";"84";"AUTOMATIC"
"1663224062287";"00:01:07.069";"34321784";"2819.0";"50";"60";"84";"AUTOMATIC"
"1663224063288";"00:01:08.070";"46168824";"2830.0";"50";"60";"84";"AUTOMATIC"
"1663224064289";"00:01:09.071";"33929032";"2818.0";"50";"60";"84";"AUTOMATIC"
"1663224065290";"00:01:10.072";"45756680";"2829.0";"50";"60";"84";"AUTOMATIC"
"1663224066291";"00:01:11.073";"31935584";"2817.0";"50";"60";"84";"AUTOMATIC"
"1663224067291";"00:01:12.073";"41997168";"2826.0";"50";"60";"84";"AUTOMATIC"
"1663224068292";"00:01:13.074";"29865272";"2815.0";"50";"60";"84";"AUTOMATIC"
"1663224069295";"00:01:14.077";"41803736";"2824.0";"50";"60";"84";"AUTOMATIC"
"1663224070296";"00:01:15.078";"29156776";"2812.0";"50";"60";"84";"AUTOMATIC"
"1663224071296";"00:01:16.078";"41075976";"2823.0";"50";"60";"84";"AUTOMATIC"
"1663224072297";"00:01:17.079";"25690152";"2809.0";"50";"60";"84";"AUTOMATIC"
"1663224073298";"00:01:18.080";"33388808";"2816.0";"50";"71";"84";"AUTOMATIC"
"1663224074298";"00:01:19.080";"44947192";"2826.0";"50";"60";"84";"AUTOMATIC"
"1663224075299";"00:01:20.081";"30291848";"2812.0";"50";"60";"84";"AUTOMATIC"
"1663224076299";"00:01:21.081";"42220536";"2823.0";"50";"60";"84";"AUTOMATIC"
"1663224077300";"00:01:22.082";"26803400";"2809.0";"50";"60";"84";"AUTOMATIC"
"1663224078300";"00:01:23.082";"38727912";"2820.0";"50";"60";"84";"AUTOMATIC"
"1663224079303";"00:01:24.085";"48908920";"2830.0";"50";"60";"84";"AUTOMATIC"
"1663224080302";"00:01:25.084";"33534272";"2816.0";"50";"60";"84";"AUTOMATIC"
"1663224081303";"00:01:26.085";"45423168";"2827.0";"50";"71";"84";"AUTOMATIC"
"1663224082303";"00:01:27.085";"31081752";"2813.0";"50";"60";"84";"AUTOMATIC"
"1663224083304";"00:01:28.086";"42972984";"2825.0";"50";"60";"84";"AUTOMATIC"
"1663224084306";"00:01:29.088";"27559816";"2810.0";"50";"60";"84";"AUTOMATIC"
"1663224085308";"00:01:30.090";"37048232";"2819.0";"50";"60";"84";"AUTOMATIC"
"1663224086307";"00:01:31.089";"48897960";"2830.0";"50";"60";"84";"AUTOMATIC"
"1663224087307";"00:01:32.089";"33629464";"2816.0";"50";"60";"84";"AUTOMATIC"
"1663224088308";"00:01:33.090";"45554184";"2827.0";"50";"60";"84";"AUTOMATIC"
"1663224089309";"00:01:34.091";"30597832";"2813.0";"50";"60";"84";"AUTOMATIC"
"1663224090310";"00:01:35.092";"42534136";"2825.0";"50";"60";"84";"AUTOMATIC"
"1663224091311";"00:01:36.093";"26897480";"2810.0";"50";"60";"84";"AUTOMATIC"
"1663224092312";"00:01:37.094";"38738200";"2821.0";"50";"60";"84";"AUTOMATIC"
"1663224093312";"00:01:38.094";"25625200";"2810.0";"50";"60";"84";"AUTOMATIC"
"1663224094313";"00:01:39.095";"37516416";"2820.0";"50";"60";"84";"AUTOMATIC"
"1663224095313";"00:01:40.095";"49353440";"2831.0";"50";"60";"84";"AUTOMATIC"
"1663224096314";"00:01:41.096";"33881040";"2818.0";"50";"60";"84";"AUTOMATIC"
"1663224097315";"00:01:42.097";"44920096";"2827.0";"50";"60";"84";"AUTOMATIC"
"1663224098315";"00:01:43.097";"29598368";"2814.0";"50";"60";"84";"AUTOMATIC"
"1663224099316";"00:01:44.098";"41571872";"2825.0";"50";"60";"84";"AUTOMATIC"
"1663224100317";"00:01:45.099";"28976592";"2813.0";"50";"60";"84";"AUTOMATIC"
"1663224101318";"00:01:46.100";"40921072";"2825.0";"50";"60";"84";"AUTOMATIC"
"1663224102318";"00:01:47.100";"28240720";"2812.0";"50";"60";"84";"AUTOMATIC"
"1663224103318";"00:01:48.100";"38851360";"2822.0";"50";"60";"84";"AUTOMATIC"
"1663224104319";"00:01:49.101";"50611712";"2833.0";"50";"94";"84";"AUTOMATIC"
"1663224105319";"00:01:50.101";"35432344";"2819.0";"50";"60";"84";"AUTOMATIC"
"1663224106320";"00:01:51.102";"47314760";"2830.0";"50";"60";"84";"AUTOMATIC"
"1663224107321";"00:01:52.103";"31879128";"2816.0";"50";"60";"84";"AUTOMATIC"
"1663224108323";"00:01:53.105";"41847608";"2826.0";"50";"41";"84";"AUTOMATIC"
"1663224109323";"00:01:54.105";"25368584";"2811.0";"50";"60";"84";"AUTOMATIC"
"1663224110323";"00:01:55.105";"37359640";"2822.0";"50";"60";"84";"AUTOMATIC"
"1663224111324";"00:01:56.106";"24240880";"2810.0";"50";"60";"84";"AUTOMATIC"
"1663224112325";"00:01:57.107";"36165152";"2820.0";"50";"60";"84";"AUTOMATIC"
"1663224113326";"00:01:58.108";"47984480";"2831.0";"50";"60";"84";"AUTOMATIC"
"1663224114328";"00:01:59.110";"32540176";"2817.0";"50";"76";"83";"AUTOMATIC"
"1663224115328";"00:02:00.110";"42786848";"2828.0";"50";"60";"83";"AUTOMATIC"
"1663224116329";"00:02:01.111";"29999752";"2816.0";"50";"60";"83";"AUTOMATIC"
"1663224117330";"00:02:02.112";"41929976";"2827.0";"50";"60";"83";"AUTOMATIC"
"1663224118331";"00:02:03.113";"26525560";"2813.0";"50";"60";"83";"AUTOMATIC"
"1663224119331";"00:02:04.113";"38449880";"2824.0";"50";"60";"83";"AUTOMATIC"
"1663224120332";"00:02:05.114";"48567320";"2834.0";"50";"60";"83";"AUTOMATIC"
"1663224121333";"00:02:06.115";"33018592";"2820.0";"50";"60";"83";"AUTOMATIC"
"1663224122334";"00:02:07.116";"44898656";"2831.0";"50";"60";"83";"AUTOMATIC"
"1663224123335";"00:02:08.117";"29466448";"2817.0";"50";"60";"83";"AUTOMATIC"
"1663224124336";"00:02:09.118";"41384144";"2828.0";"50";"60";"83";"AUTOMATIC"
"1663224125336";"00:02:10.118";"25860760";"2813.0";"50";"84";"83";"AUTOMATIC"
"1663224126337";"00:02:11.119";"36382520";"2823.0";"50";"60";"83";"AUTOMATIC"
"1663224127338";"00:02:12.120";"48138344";"2835.0";"50";"60";"83";"AUTOMATIC"
"1663224128339";"00:02:13.121";"32606016";"2822.0";"50";"60";"83";"AUTOMATIC"
"1663224129340";"00:02:14.122";"44505152";"2834.0";"50";"60";"83";"AUTOMATIC"
"1663224130341";"00:02:15.123";"29001264";"2819.0";"50";"60";"83";"AUTOMATIC"
"1663224131341";"00:02:16.123";"40904704";"2831.0";"50";"60";"83";"AUTOMATIC"
"1663224132342";"00:02:17.124";"50347808";"2840.0";"50";"60";"83";"AUTOMATIC"
"1663224133343";"00:02:18.125";"34991608";"2826.0";"50";"60";"83";"AUTOMATIC"
"1663224134344";"00:02:19.126";"46854632";"2837.0";"50";"60";"83";"AUTOMATIC"
"1663224135345";"00:02:20.127";"32907528";"2824.0";"50";"60";"83";"AUTOMATIC"
"1663224136346";"00:02:21.128";"44821320";"2835.0";"50";"60";"83";"AUTOMATIC"
"1663224137347";"00:02:22.129";"29387400";"2821.0";"50";"60";"83";"AUTOMATIC"
"1663224138347";"00:02:23.129";"39409016";"2829.0";"50";"60";"83";"AUTOMATIC"
"1663224139348";"00:02:24.130";"51013768";"2841.0";"50";"100";"83";"AUTOMATIC"
"1663224140348";"00:02:25.130";"35882392";"2827.0";"50";"60";"83";"AUTOMATIC"
"1663224141349";"00:02:26.131";"47836936";"2838.0";"50";"60";"83";"AUTOMATIC"
"1663224142349";"00:02:27.131";"34785792";"2826.0";"50";"60";"83";"AUTOMATIC"
"1663224143350";"00:02:28.132";"46380144";"2837.0";"50";"39";"83";"AUTOMATIC"
"1663224144351";"00:02:29.133";"33518064";"2824.0";"50";"60";"83";"AUTOMATIC"
"1663224145352";"00:02:30.134";"45406752";"2836.0";"50";"60";"83";"AUTOMATIC"
"1663224146352";"00:02:31.134";"31598352";"2823.0";"50";"60";"83";"AUTOMATIC"
"1663224147353";"00:02:32.135";"43427184";"2834.0";"50";"60";"83";"AUTOMATIC"
"1663224148354";"00:02:33.136";"30062808";"2822.0";"50";"60";"83";"AUTOMATIC"
"1663224149357";"00:02:34.139";"41990776";"2833.0";"50";"59";"83";"AUTOMATIC"
"1663224150356";"00:02:35.138";"30131744";"2822.0";"50";"60";"83";"AUTOMATIC"
"1663224151356";"00:02:36.138";"42052656";"2833.0";"50";"60";"83";"AUTOMATIC"
"1663224152357";"00:02:37.139";"29474544";"2821.0";"50";"60";"83";"AUTOMATIC"
"1663224153358";"00:02:38.140";"41457984";"2833.0";"50";"60";"83";"AUTOMATIC"
"1663224154359";"00:02:39.141";"25937528";"2819.0";"50";"60";"83";"AUTOMATIC"
"1663224155360";"00:02:40.142";"34469048";"2826.0";"50";"60";"83";"AUTOMATIC"
"1663224156361";"00:02:41.143";"46307880";"2837.0";"50";"60";"83";"AUTOMATIC"
"1663224157362";"00:02:42.144";"30948912";"2823.0";"50";"60";"83";"AUTOMATIC"
"1663224158363";"00:02:43.145";"42891680";"2834.0";"50";"60";"83";"AUTOMATIC"
"1663224159363";"00:02:44.145";"27554400";"2820.0";"50";"60";"83";"AUTOMATIC"
"1663224160364";"00:02:45.146";"39523488";"2831.0";"50";"60";"83";"AUTOMATIC"
"1663224161365";"00:02:46.147";"27401752";"2820.0";"50";"60";"83";"AUTOMATIC"
"1663224162365";"00:02:47.147";"39206744";"2831.0";"50";"60";"83";"AUTOMATIC"
"1663224163366";"00:02:48.148";"26487648";"2819.0";"50";"60";"83";"AUTOMATIC"
"1663224164367";"00:02:49.149";"38362096";"2828.0";"50";"60";"83";"AUTOMATIC"
"1663224165368";"00:02:50.150";"49919584";"2839.0";"50";"100";"83";"AUTOMATIC"
"1663224166370";"00:02:51.152";"37467736";"2827.0";"50";"60";"83";"AUTOMATIC"
"1663224167370";"00:02:52.152";"47872504";"2836.0";"50";"60";"83";"AUTOMATIC"
"1663224168371";"00:02:53.153";"32345448";"2822.0";"50";"60";"83";"AUTOMATIC"
"1663224169372";"00:02:54.154";"44295464";"2834.0";"50";"60";"83";"AUTOMATIC"
"1663224170372";"00:02:55.154";"28840688";"2818.0";"50";"60";"83";"AUTOMATIC"
"1663224171373";"00:02:56.155";"40744416";"2829.0";"50";"60";"83";"AUTOMATIC"
"1663224172374";"00:02:57.156";"26557120";"2817.0";"50";"44";"83";"AUTOMATIC"
"1663224173377";"00:02:58.159";"26606672";"2817.0";"50";"18";"83";"AUTOMATIC"
"1663224173526";"00:02:58.308";"26754256";"2817.0";"50";"20";"83";"CHECKPOINT"
