"Timestamp";"Elapsed Time";"Used Memory from Application (bytes)";"Used System`s RAM (MB)";"Used System`s RAM (%)";"Used System`s CPU (%)";"Battery Level";"Profiling Type"
"1663225650388";"00:01:34.163";"13568744";"2305.0";"40";"48";"97";"AUTOMATIC"
"1663225651389";"00:01:35.164";"8401840";"2300.0";"40";"48";"97";"AUTOMATIC"
"1663225652391";"00:01:36.166";"7568848";"2300.0";"40";"17";"97";"AUTOMATIC"
"1663225653394";"00:01:37.169";"7575928";"2300.0";"40";"17";"97";"AUTOMATIC"
"1663225654398";"00:01:38.173";"7583008";"2300.0";"40";"17";"97";"AUTOMATIC"
"1663225655398";"00:01:39.173";"7906432";"2300.0";"40";"48";"97";"AUTOMATIC"
"1663225656399";"00:01:40.174";"9965696";"2302.0";"40";"48";"97";"AUTOMATIC"
"1663225657399";"00:01:41.174";"12189104";"2304.0";"40";"48";"97";"AUTOMATIC"
"1663225658402";"00:01:42.177";"9588208";"2302.0";"40";"17";"97";"AUTOMATIC"
"1663225659403";"00:01:43.178";"9611672";"2302.0";"40";"17";"97";"AUTOMATIC"
"1663225660407";"00:01:44.182";"9618752";"2302.0";"40";"17";"97";"AUTOMATIC"
"1663225661407";"00:01:45.182";"10392696";"2302.0";"40";"48";"97";"AUTOMATIC"
"1663225662408";"00:01:46.183";"12568856";"2304.0";"40";"48";"97";"AUTOMATIC"
"1663225663409";"00:01:47.184";"7421488";"2307.0";"40";"48";"97";"AUTOMATIC"
"1663225664411";"00:01:48.186";"11637248";"2304.0";"40";"17";"97";"AUTOMATIC"
"1663225665412";"00:01:49.187";"11660712";"2304.0";"40";"17";"97";"AUTOMATIC"
"1663225666417";"00:01:50.192";"11667792";"2304.0";"40";"17";"97";"AUTOMATIC"
"1663225667417";"00:01:51.192";"12862520";"2305.0";"40";"48";"97";"AUTOMATIC"
"1663225668418";"00:01:52.193";"7679568";"2300.0";"40";"48";"97";"AUTOMATIC"
"1663225669419";"00:01:53.194";"9818384";"2302.0";"40";"48";"97";"AUTOMATIC"
"1663225670421";"00:01:54.196";"13686480";"2306.0";"40";"17";"97";"AUTOMATIC"
"1663225671422";"00:01:55.197";"13709944";"2306.0";"40";"17";"97";"AUTOMATIC"
"1663225672423";"00:01:56.198";"7702144";"2300.0";"40";"38";"97";"AUTOMATIC"
"1663225673424";"00:01:57.199";"9524128";"2302.0";"40";"48";"97";"AUTOMATIC"
"1663225674424";"00:01:58.199";"11725792";"2304.0";"40";"48";"97";"AUTOMATIC"
"1663225675425";"00:01:59.200";"13883136";"2306.0";"40";"48";"97";"AUTOMATIC"
"1663225676430";"00:02:00.205";"8444480";"2307.0";"40";"50";"97";"AUTOMATIC"
"1663225677432";"00:02:01.207";"8452344";"2307.0";"40";"27";"97";"AUTOMATIC"
"1663225678431";"00:02:02.206";"11059920";"2310.0";"40";"48";"97";"AUTOMATIC"
"1663225679432";"00:02:03.207";"13055024";"2312.0";"40";"48";"97";"AUTOMATIC"
"1663225680433";"00:02:04.208";"7690288";"2308.0";"40";"48";"97";"AUTOMATIC"
"1663225681434";"00:02:05.209";"9775152";"2309.0";"40";"48";"97";"AUTOMATIC"
"1663225682435";"00:02:06.210";"10364328";"2310.0";"40";"50";"97";"AUTOMATIC"
"1663225683439";"00:02:07.214";"10371456";"2310.0";"40";"17";"97";"AUTOMATIC"
"1663225684440";"00:02:08.215";"8629464";"2309.0";"40";"48";"97";"AUTOMATIC"
"1663225685441";"00:02:09.216";"10701376";"2311.0";"40";"48";"97";"AUTOMATIC"
"1663225686441";"00:02:10.216";"12855456";"2313.0";"40";"48";"97";"AUTOMATIC"
"1663225687445";"00:02:11.220";"12423344";"2312.0";"40";"17";"97";"AUTOMATIC"
"1663225688449";"00:02:12.224";"12446808";"2313.0";"40";"17";"97";"AUTOMATIC"
"1663225689452";"00:02:13.227";"12453888";"2313.0";"40";"17";"97";"AUTOMATIC"
"1663225690453";"00:02:14.228";"11176712";"2311.0";"40";"48";"97";"AUTOMATIC"
"1663225691453";"00:02:15.228";"13227192";"2313.0";"40";"48";"97";"AUTOMATIC"
"1663225692454";"00:02:16.229";"8110608";"2309.0";"40";"48";"97";"AUTOMATIC"
"1663225693458";"00:02:17.233";"14463456";"2315.0";"41";"17";"97";"AUTOMATIC"
"1663225694461";"00:02:18.236";"14486920";"2315.0";"41";"17";"97";"AUTOMATIC"
"1663225695465";"00:02:19.240";"14494000";"2315.0";"41";"17";"97";"AUTOMATIC"
"1663225696465";"00:02:20.240";"7527080";"2309.0";"40";"48";"97";"AUTOMATIC"
"1663225697466";"00:02:21.241";"9745112";"2311.0";"40";"48";"97";"AUTOMATIC"
"1663225698467";"00:02:22.242";"11952264";"2313.0";"40";"48";"97";"AUTOMATIC"
"1663225699471";"00:02:23.246";"9432936";"2311.0";"40";"17";"97";"AUTOMATIC"
"1663225700474";"00:02:24.249";"9456400";"2311.0";"40";"17";"97";"AUTOMATIC"
"1663225701476";"00:02:25.251";"9479864";"2311.0";"40";"17";"97";"AUTOMATIC"
"1663225702476";"00:02:26.251";"11357552";"2313.0";"40";"48";"97";"AUTOMATIC"
"1663225703477";"00:02:27.252";"13463560";"2315.0";"41";"48";"97";"AUTOMATIC"
"1663225704478";"00:02:28.253";"8280208";"2310.0";"40";"48";"97";"AUTOMATIC"
"1663225705482";"00:02:29.257";"11447840";"2314.0";"41";"17";"97";"AUTOMATIC"
"1663225706484";"00:02:30.259";"11471304";"2313.0";"40";"17";"97";"AUTOMATIC"
"1663225707485";"00:02:31.260";"12265448";"2313.0";"40";"65";"97";"AUTOMATIC"
"1663225708485";"00:02:32.260";"14058360";"2315.0";"41";"48";"97";"AUTOMATIC"
"1663225709486";"00:02:33.261";"8693584";"2310.0";"40";"48";"97";"AUTOMATIC"
"1663225710487";"00:02:34.262";"10833440";"2312.0";"40";"48";"97";"AUTOMATIC"
"1663225711489";"00:02:35.264";"13433792";"2315.0";"41";"17";"97";"AUTOMATIC"
"1663225712493";"00:02:36.268";"13457256";"2315.0";"41";"17";"97";"AUTOMATIC"
"1663225713493";"00:02:37.268";"9459560";"2311.0";"40";"48";"97";"AUTOMATIC"
"1663225714494";"00:02:38.269";"11285416";"2313.0";"40";"48";"97";"AUTOMATIC"
"1663225715495";"00:02:39.270";"13408856";"2315.0";"41";"48";"97";"AUTOMATIC"
"1663225716496";"00:02:40.271";"8124224";"2310.0";"40";"42";"97";"AUTOMATIC"
"1663225717497";"00:02:41.272";"8147704";"2310.0";"40";"27";"97";"AUTOMATIC"
"1663225718501";"00:02:42.276";"8154784";"2310.0";"40";"17";"97";"AUTOMATIC"
"1663225719502";"00:02:43.277";"12083384";"2313.0";"40";"48";"97";"AUTOMATIC"
"1663225720502";"00:02:44.277";"14085616";"2315.0";"41";"48";"97";"AUTOMATIC"
"1663225721503";"00:02:45.278";"8755600";"2311.0";"40";"48";"97";"AUTOMATIC"
"1663225722505";"00:02:46.280";"10138448";"2312.0";"40";"27";"97";"AUTOMATIC"
"1663225723507";"00:02:47.282";"10161912";"2312.0";"40";"17";"97";"AUTOMATIC"
"1663225724508";"00:02:48.283";"10168992";"2312.0";"40";"17";"97";"AUTOMATIC"
"1663225725509";"00:02:49.284";"14361096";"2316.0";"41";"48";"97";"AUTOMATIC"
"1663225726510";"00:02:50.285";"9082600";"2307.0";"40";"48";"97";"AUTOMATIC"
"1663225727510";"00:02:51.285";"11303272";"2309.0";"40";"48";"97";"AUTOMATIC"
"1663225728514";"00:02:52.289";"12355448";"2311.0";"40";"50";"97";"AUTOMATIC"
"1663225729515";"00:02:53.290";"12362576";"2311.0";"40";"17";"97";"AUTOMATIC"
"1663225730517";"00:02:54.292";"12369656";"2311.0";"40";"17";"97";"AUTOMATIC"
"1663225731517";"00:02:55.292";"9531176";"2308.0";"40";"48";"97";"AUTOMATIC"
"1663225732518";"00:02:56.293";"11602416";"2310.0";"40";"48";"97";"AUTOMATIC"
"1663225733519";"00:02:57.294";"13737616";"2312.0";"40";"48";"97";"AUTOMATIC"
"1663225734522";"00:02:58.297";"14375840";"2313.0";"40";"17";"97";"AUTOMATIC"
"1663225735525";"00:02:59.300";"14415688";"2313.0";"40";"17";"97";"AUTOMATIC"
"1663225736529";"00:03:00.304";"14422768";"2313.0";"40";"17";"97";"AUTOMATIC"
"1663225737529";"00:03:01.304";"14032552";"2313.0";"40";"48";"97";"AUTOMATIC"
"1663225738530";"00:03:02.305";"8942000";"2309.0";"40";"48";"97";"AUTOMATIC"
"1663225739530";"00:03:03.305";"10965408";"2310.0";"40";"48";"97";"AUTOMATIC"
"1663225740533";"00:03:04.308";"9330000";"2309.0";"40";"17";"97";"AUTOMATIC"
"1663225741537";"00:03:05.312";"9353464";"2309.0";"40";"17";"97";"AUTOMATIC"
"1663225742540";"00:03:06.315";"9360544";"2310.0";"40";"17";"97";"AUTOMATIC"
"1663225743540";"00:03:07.315";"10589056";"2311.0";"40";"48";"97";"AUTOMATIC"
"1663225744541";"00:03:08.316";"12578208";"2313.0";"40";"48";"97";"AUTOMATIC"
"1663225745542";"00:03:09.317";"14716832";"2315.0";"41";"48";"97";"AUTOMATIC"
"1663225746547";"00:03:10.322";"11233296";"2312.0";"40";"17";"97";"AUTOMATIC"
"1663225747549";"00:03:11.324";"11240376";"2312.0";"40";"17";"97";"AUTOMATIC"
"1663225748550";"00:03:12.325";"11883904";"2312.0";"40";"42";"97";"AUTOMATIC"
"1663225749554";"00:03:13.329";"12501344";"2313.0";"40";"17";"97";"AUTOMATIC"
"1663225749718";"00:03:13.493";"12524808";"2313.0";"40";"17";"97";"CHECKPOINT"
