"Timestamp";"Elapsed Time";"Used Memory from Application (bytes)";"Used System`s RAM (MB)";"Used System`s RAM (%)";"Used System`s CPU (%)";"Battery Level";"Profiling Type"
"1663222665669";"00:01:10.129";"28632024";"2319.0";"41";"17";"97";"AUTOMATIC"
"1663222666670";"00:01:11.130";"28639104";"2319.0";"41";"21";"97";"AUTOMATIC"
"1663222667674";"00:01:12.134";"28646184";"2319.0";"41";"17";"97";"AUTOMATIC"
"1663222668678";"00:01:13.138";"28653264";"2319.0";"41";"17";"97";"AUTOMATIC"
"1663222669681";"00:01:14.141";"28660344";"2319.0";"41";"17";"97";"AUTOMATIC"
"1663222670685";"00:01:15.145";"28667424";"2319.0";"41";"17";"97";"AUTOMATIC"
"1663222671687";"00:01:16.147";"28674504";"2319.0";"41";"17";"97";"AUTOMATIC"
"1663222672691";"00:01:17.151";"28681584";"2319.0";"41";"17";"97";"AUTOMATIC"
"1663222673692";"00:01:18.152";"30530656";"2320.0";"41";"48";"97";"AUTOMATIC"
"1663222674693";"00:01:19.153";"22529608";"2313.0";"40";"48";"97";"AUTOMATIC"
"1663222675694";"00:01:20.154";"25632408";"2316.0";"41";"48";"97";"AUTOMATIC"
"1663222676695";"00:01:21.155";"28719080";"2319.0";"41";"48";"97";"AUTOMATIC"
"1663222677696";"00:01:22.156";"31822152";"2322.0";"41";"48";"97";"AUTOMATIC"
"1663222678697";"00:01:23.157";"23932448";"2314.0";"41";"48";"97";"AUTOMATIC"
"1663222679698";"00:01:24.158";"27018928";"2317.0";"41";"48";"97";"AUTOMATIC"
"1663222680699";"00:01:25.159";"30088880";"2320.0";"41";"48";"97";"AUTOMATIC"
"1663222681700";"00:01:26.160";"22196880";"2313.0";"40";"48";"97";"AUTOMATIC"
"1663222682701";"00:01:27.161";"25283216";"2316.0";"41";"48";"97";"AUTOMATIC"
"1663222683704";"00:01:28.164";"27310224";"2317.0";"41";"17";"97";"AUTOMATIC"
"1663222684706";"00:01:29.166";"27333688";"2318.0";"41";"17";"97";"AUTOMATIC"
"1663222685710";"00:01:30.170";"27340768";"2317.0";"41";"17";"97";"AUTOMATIC"
"1663222686714";"00:01:31.174";"27347848";"2318.0";"41";"17";"97";"AUTOMATIC"
"1663222687718";"00:01:32.178";"27354928";"2318.0";"41";"17";"97";"AUTOMATIC"
"1663222688721";"00:01:33.181";"27362008";"2318.0";"41";"17";"97";"AUTOMATIC"
"1663222689725";"00:01:34.185";"27369088";"2318.0";"41";"17";"97";"AUTOMATIC"
"1663222690729";"00:01:35.189";"27376168";"2318.0";"41";"17";"97";"AUTOMATIC"
"1663222691731";"00:01:36.191";"27383248";"2318.0";"41";"17";"97";"AUTOMATIC"
"1663222692732";"00:01:37.192";"27423096";"2317.0";"41";"50";"97";"AUTOMATIC"
"1663222693733";"00:01:38.193";"31283336";"2320.0";"41";"48";"97";"AUTOMATIC"
"1663222694734";"00:01:39.194";"23546240";"2314.0";"41";"48";"97";"AUTOMATIC"
"1663222695734";"00:01:40.194";"26632544";"2316.0";"41";"48";"97";"AUTOMATIC"
"1663222696735";"00:01:41.195";"29702432";"2319.0";"41";"48";"97";"AUTOMATIC"
"1663222697736";"00:01:42.196";"32772448";"2323.0";"41";"48";"97";"AUTOMATIC"
"1663222698737";"00:01:43.197";"25065400";"2315.0";"41";"48";"97";"AUTOMATIC"
"1663222699738";"00:01:44.198";"28135320";"2318.0";"41";"48";"97";"AUTOMATIC"
"1663222700739";"00:01:45.199";"31221704";"2321.0";"41";"48";"97";"AUTOMATIC"
"1663222701740";"00:01:46.200";"23512424";"2314.0";"41";"48";"97";"AUTOMATIC"
"1663222702741";"00:01:47.201";"26634760";"2317.0";"41";"34";"97";"AUTOMATIC"
"1663222703743";"00:01:48.203";"26674624";"2316.0";"41";"27";"97";"AUTOMATIC"
"1663222704745";"00:01:49.205";"26681704";"2317.0";"41";"17";"97";"AUTOMATIC"
"1663222705749";"00:01:50.209";"26688784";"2317.0";"41";"17";"97";"AUTOMATIC"
"1663222706752";"00:01:51.212";"26695864";"2317.0";"41";"17";"97";"AUTOMATIC"
"1663222707756";"00:01:52.216";"26702944";"2317.0";"41";"17";"97";"AUTOMATIC"
"1663222708760";"00:01:53.220";"26710024";"2317.0";"41";"17";"97";"AUTOMATIC"
"1663222709762";"00:01:54.222";"26717104";"2317.0";"41";"17";"97";"AUTOMATIC"
"1663222710766";"00:01:55.226";"26724184";"2317.0";"41";"17";"97";"AUTOMATIC"
"1663222711768";"00:01:56.228";"26731264";"2317.0";"41";"17";"97";"AUTOMATIC"
"1663222712768";"00:01:57.228";"30093376";"2319.0";"41";"48";"97";"AUTOMATIC"
"1663222713769";"00:01:58.229";"22569552";"2312.0";"40";"48";"97";"AUTOMATIC"
"1663222714770";"00:01:59.230";"25639184";"2315.0";"41";"48";"97";"AUTOMATIC"
"1663222715771";"00:02:00.231";"28692512";"2318.0";"41";"48";"97";"AUTOMATIC"
"1663222716772";"00:02:01.232";"31762448";"2321.0";"41";"48";"97";"AUTOMATIC"
"1663222717773";"00:02:02.233";"24222184";"2314.0";"41";"48";"97";"AUTOMATIC"
"1663222718774";"00:02:03.234";"27292072";"2317.0";"41";"48";"97";"AUTOMATIC"
"1663222719775";"00:02:04.235";"30361880";"2320.0";"41";"48";"97";"AUTOMATIC"
"1663222720776";"00:02:05.236";"22851544";"2313.0";"40";"48";"97";"AUTOMATIC"
"1663222721777";"00:02:06.237";"25921400";"2316.0";"41";"48";"97";"AUTOMATIC"
"1663222722778";"00:02:07.238";"26603864";"2317.0";"41";"63";"97";"AUTOMATIC"
"1663222723781";"00:02:08.241";"26610992";"2317.0";"41";"17";"97";"AUTOMATIC"
"1663222724784";"00:02:09.244";"26618072";"2317.0";"41";"17";"97";"AUTOMATIC"
"1663222725788";"00:02:10.248";"26625152";"2317.0";"41";"17";"97";"AUTOMATIC"
"1663222726791";"00:02:11.251";"26632232";"2317.0";"41";"17";"97";"AUTOMATIC"
"1663222727794";"00:02:12.254";"26639312";"2317.0";"41";"17";"97";"AUTOMATIC"
"1663222728798";"00:02:13.258";"26646392";"2317.0";"41";"17";"97";"AUTOMATIC"
"1663222729802";"00:02:14.262";"26653472";"2317.0";"41";"17";"97";"AUTOMATIC"
"1663222730803";"00:02:15.263";"26660552";"2317.0";"41";"17";"97";"AUTOMATIC"
"1663222731811";"00:02:16.271";"29557736";"2317.0";"41";"71";"97";"AUTOMATIC"
"1663222732805";"00:02:17.265";"32561240";"2320.0";"41";"48";"97";"AUTOMATIC"
"1663222733807";"00:02:18.267";"25244928";"2314.0";"41";"48";"97";"AUTOMATIC"
"1663222734808";"00:02:19.268";"28331376";"2317.0";"41";"48";"97";"AUTOMATIC"
"1663222735809";"00:02:20.269";"31417984";"2320.0";"41";"48";"97";"AUTOMATIC"
"1663222736810";"00:02:21.270";"24140128";"2313.0";"40";"48";"97";"AUTOMATIC"
"1663222737811";"00:02:22.271";"27226656";"2316.0";"41";"48";"97";"AUTOMATIC"
"1663222738812";"00:02:23.272";"30296656";"2319.0";"41";"48";"97";"AUTOMATIC"
"1663222739813";"00:02:24.273";"23002416";"2312.0";"40";"48";"97";"AUTOMATIC"
"1663222740814";"00:02:25.274";"26072144";"2315.0";"41";"48";"97";"AUTOMATIC"
"1663222741817";"00:02:26.277";"27152960";"2316.0";"41";"17";"97";"AUTOMATIC"
"1663222742821";"00:02:27.281";"27160040";"2316.0";"41";"17";"97";"AUTOMATIC"
"1663222743823";"00:02:28.283";"27167120";"2316.0";"41";"17";"97";"AUTOMATIC"
"1663222744826";"00:02:29.286";"27174200";"2316.0";"41";"17";"97";"AUTOMATIC"
"1663222745828";"00:02:30.288";"27181280";"2317.0";"41";"17";"97";"AUTOMATIC"
"1663222746830";"00:02:31.290";"27188360";"2317.0";"41";"17";"97";"AUTOMATIC"
"1663222747832";"00:02:32.292";"27195440";"2316.0";"41";"17";"97";"AUTOMATIC"
"1663222748835";"00:02:33.295";"27202520";"2316.0";"41";"17";"97";"AUTOMATIC"
"1663222749838";"00:02:34.298";"27209600";"2316.0";"41";"17";"97";"AUTOMATIC"
"1663222750839";"00:02:35.299";"29391952";"2318.0";"41";"48";"97";"AUTOMATIC"
"1663222751840";"00:02:36.300";"32413296";"2321.0";"41";"48";"97";"AUTOMATIC"
"1663222752840";"00:02:37.300";"25304920";"2315.0";"41";"48";"97";"AUTOMATIC"
"1663222753841";"00:02:38.301";"28391384";"2318.0";"41";"48";"97";"AUTOMATIC"
"1663222754842";"00:02:39.302";"31478040";"2321.0";"41";"48";"97";"AUTOMATIC"
"1663222755843";"00:02:40.303";"24382696";"2314.0";"41";"48";"97";"AUTOMATIC"
"1663222756844";"00:02:41.304";"27469304";"2316.0";"41";"48";"97";"AUTOMATIC"
"1663222757845";"00:02:42.305";"30555816";"2319.0";"41";"48";"97";"AUTOMATIC"
"1663222758846";"00:02:43.306";"23477048";"2312.0";"40";"48";"97";"AUTOMATIC"
"1663222759847";"00:02:44.307";"26563368";"2315.0";"41";"48";"97";"AUTOMATIC"
"1663222760849";"00:02:45.309";"28274968";"2317.0";"41";"17";"97";"AUTOMATIC"
"1663222761852";"00:02:46.312";"28282048";"2317.0";"41";"17";"97";"AUTOMATIC"
"1663222762856";"00:02:47.316";"28289128";"2317.0";"41";"17";"97";"AUTOMATIC"
"1663222763860";"00:02:48.320";"28296208";"2317.0";"41";"17";"97";"AUTOMATIC"
"1663222764864";"00:02:49.324";"28303288";"2317.0";"41";"17";"97";"AUTOMATIC"
"1663222765868";"00:02:50.328";"28310368";"2317.0";"41";"17";"97";"AUTOMATIC"
"1663222766870";"00:02:51.330";"28317448";"2317.0";"41";"17";"97";"AUTOMATIC"
"1663222767873";"00:02:52.333";"28324528";"2317.0";"41";"17";"97";"AUTOMATIC"
"1663222768874";"00:02:53.334";"28331608";"2318.0";"41";"17";"97";"AUTOMATIC"
"1663222769878";"00:02:54.338";"29996808";"2318.0";"41";"38";"97";"AUTOMATIC"
"1663222770879";"00:02:55.339";"32954456";"2322.0";"41";"48";"97";"AUTOMATIC"
"1663222771880";"00:02:56.340";"26037160";"2316.0";"41";"48";"97";"AUTOMATIC"
"1663222772881";"00:02:57.341";"29140152";"2319.0";"41";"48";"97";"AUTOMATIC"
"1663222773882";"00:02:58.342";"32243320";"2322.0";"41";"48";"97";"AUTOMATIC"
"1663222774883";"00:02:59.343";"25347320";"2316.0";"41";"48";"97";"AUTOMATIC"
"1663222775884";"00:03:00.344";"28466968";"2319.0";"41";"48";"97";"AUTOMATIC"
"1663222776885";"00:03:01.345";"31586552";"2322.0";"41";"48";"97";"AUTOMATIC"
"1663222777886";"00:03:02.346";"24674912";"2315.0";"41";"48";"97";"AUTOMATIC"
"1663222778886";"00:03:03.346";"27778000";"2318.0";"41";"48";"97";"AUTOMATIC"
"1663222779891";"00:03:04.351";"30003856";"2320.0";"41";"17";"97";"AUTOMATIC"
"1663222780894";"00:03:05.354";"30010936";"2320.0";"41";"17";"97";"AUTOMATIC"
"1663222781897";"00:03:06.357";"30018016";"2320.0";"41";"17";"97";"AUTOMATIC"
"1663222782898";"00:03:07.358";"30025096";"2320.0";"41";"17";"97";"AUTOMATIC"
"1663222783902";"00:03:08.362";"30032176";"2320.0";"41";"17";"97";"AUTOMATIC"
"1663222784906";"00:03:09.366";"30039256";"2320.0";"41";"17";"97";"AUTOMATIC"
"1663222785907";"00:03:10.367";"30062720";"2320.0";"41";"69";"97";"AUTOMATIC"
"1663222786907";"00:03:11.367";"30090344";"2320.0";"41";"71";"97";"AUTOMATIC"
"1663222787911";"00:03:12.371";"30101568";"2320.0";"41";"17";"97";"AUTOMATIC"
"1663222788913";"00:03:13.373";"30108648";"2320.0";"41";"17";"97";"AUTOMATIC"
"1663222789913";"00:03:14.373";"24287464";"2315.0";"41";"48";"97";"AUTOMATIC"
"1663222790914";"00:03:15.374";"27357512";"2319.0";"41";"48";"97";"AUTOMATIC"
"1663222791916";"00:03:16.376";"30460536";"2322.0";"41";"48";"97";"AUTOMATIC"
"1663222792916";"00:03:17.376";"10102976";"2302.0";"40";"84";"97";"AUTOMATIC"
"1663222793917";"00:03:18.377";"13205808";"2304.0";"40";"48";"97";"AUTOMATIC"
"1663222794918";"00:03:19.378";"16259248";"2307.0";"40";"48";"97";"AUTOMATIC"
"1663222795919";"00:03:20.379";"9844352";"2301.0";"40";"48";"97";"AUTOMATIC"
"1663222796920";"00:03:21.380";"12930752";"2304.0";"40";"48";"97";"AUTOMATIC"
"1663222797920";"00:03:22.380";"16033744";"2307.0";"40";"48";"97";"AUTOMATIC"
"1663222798922";"00:03:23.382";"19089904";"2310.0";"40";"50";"97";"AUTOMATIC"
"1663222799923";"00:03:24.383";"19113416";"2310.0";"40";"17";"97";"AUTOMATIC"
"1663222800927";"00:03:25.387";"19120496";"2311.0";"40";"17";"97";"AUTOMATIC"
"1663222801931";"00:03:26.391";"19127576";"2311.0";"40";"17";"97";"AUTOMATIC"
"1663222802934";"00:03:27.394";"19134656";"2311.0";"40";"17";"97";"AUTOMATIC"
"1663222803938";"00:03:28.398";"19141736";"2311.0";"40";"17";"97";"AUTOMATIC"
"1663222804942";"00:03:29.402";"19148816";"2311.0";"40";"34";"97";"AUTOMATIC"
"1663222805944";"00:03:30.404";"9684096";"2302.0";"40";"17";"97";"AUTOMATIC"
"1663222806946";"00:03:31.406";"9691176";"2302.0";"40";"17";"97";"AUTOMATIC"
"1663222807950";"00:03:32.410";"9698256";"2302.0";"40";"17";"97";"AUTOMATIC"
"1663222808950";"00:03:33.410";"13039560";"2304.0";"40";"48";"97";"AUTOMATIC"
"1663222809951";"00:03:34.411";"16076344";"2307.0";"40";"48";"97";"AUTOMATIC"
"1663222810955";"00:03:35.415";"19179320";"2310.0";"40";"48";"97";"AUTOMATIC"
"1663222811952";"00:03:36.412";"12730912";"2305.0";"40";"48";"97";"AUTOMATIC"
"1663222812953";"00:03:37.413";"15800736";"2308.0";"40";"48";"97";"AUTOMATIC"
"1663222813954";"00:03:38.414";"18887312";"2311.0";"40";"48";"97";"AUTOMATIC"
"1663222814955";"00:03:39.415";"12408344";"2305.0";"40";"48";"97";"AUTOMATIC"
"1663222815956";"00:03:40.416";"15461736";"2308.0";"40";"48";"97";"AUTOMATIC"
"1663222816957";"00:03:41.417";"18548184";"2311.0";"40";"48";"97";"AUTOMATIC"
"1663222817958";"00:03:42.418";"12083272";"2305.0";"40";"48";"97";"AUTOMATIC"
"1663222818960";"00:03:43.420";"12832568";"2306.0";"40";"17";"97";"AUTOMATIC"
"1663222819962";"00:03:44.422";"12856048";"2306.0";"40";"17";"97";"AUTOMATIC"
"1663222820966";"00:03:45.426";"12863128";"2306.0";"40";"17";"97";"AUTOMATIC"
"1663222821969";"00:03:46.429";"12870208";"2306.0";"40";"17";"97";"AUTOMATIC"
"1663222822971";"00:03:47.431";"12877288";"2306.0";"40";"17";"97";"AUTOMATIC"
"1663222823975";"00:03:48.435";"12884368";"2306.0";"40";"17";"97";"AUTOMATIC"
"1663222824978";"00:03:49.438";"12891448";"2306.0";"40";"17";"97";"AUTOMATIC"
"1663222825980";"00:03:50.440";"12898528";"2306.0";"40";"17";"97";"AUTOMATIC"
"1663222826982";"00:03:51.442";"12905608";"2306.0";"40";"17";"97";"AUTOMATIC"
"1663222827983";"00:03:52.443";"15577152";"2307.0";"40";"48";"97";"AUTOMATIC"
"1663222828984";"00:03:53.444";"18580768";"2310.0";"40";"48";"97";"AUTOMATIC"
"1663222829985";"00:03:54.445";"12328480";"2305.0";"40";"48";"97";"AUTOMATIC"
"1663222830986";"00:03:55.446";"15398400";"2308.0";"40";"48";"97";"AUTOMATIC"
"1663222831987";"00:03:56.447";"18501424";"2311.0";"40";"48";"97";"AUTOMATIC"
"1663222832988";"00:03:57.448";"12202784";"2305.0";"40";"48";"97";"AUTOMATIC"
"1663222833989";"00:03:58.449";"15305744";"2308.0";"40";"48";"97";"AUTOMATIC"
"1663222834990";"00:03:59.450";"18392320";"2311.0";"40";"48";"97";"AUTOMATIC"
"1663222835991";"00:04:00.451";"12126864";"2305.0";"40";"48";"97";"AUTOMATIC"
"1663222836992";"00:04:01.452";"15213344";"2307.0";"40";"48";"97";"AUTOMATIC"
"1663222837996";"00:04:02.456";"16526560";"2309.0";"40";"17";"97";"AUTOMATIC"
"1663222838998";"00:04:03.458";"16533640";"2309.0";"40";"17";"97";"AUTOMATIC"
"1663222840002";"00:04:04.462";"16540720";"2309.0";"40";"17";"97";"AUTOMATIC"
"1663222841006";"00:04:05.466";"16547800";"2309.0";"40";"17";"97";"AUTOMATIC"
"1663222842009";"00:04:06.469";"16554880";"2309.0";"40";"17";"97";"AUTOMATIC"
"1663222843013";"00:04:07.473";"16561960";"2309.0";"40";"17";"97";"AUTOMATIC"
"1663222844014";"00:04:08.474";"16569040";"2309.0";"40";"17";"97";"AUTOMATIC"
"1663222845018";"00:04:09.478";"16576120";"2309.0";"40";"17";"97";"AUTOMATIC"
"1663222846022";"00:04:10.482";"16583200";"2309.0";"40";"17";"97";"AUTOMATIC"
"1663222847022";"00:04:11.482";"18495528";"2311.0";"40";"48";"97";"AUTOMATIC"
"1663222848023";"00:04:12.483";"12388016";"2305.0";"40";"48";"97";"AUTOMATIC"
"1663222849024";"00:04:13.484";"15474560";"2307.0";"40";"48";"97";"AUTOMATIC"
"1663222850025";"00:04:14.485";"18594224";"2311.0";"40";"48";"97";"AUTOMATIC"
"1663222851026";"00:04:15.486";"12545592";"2306.0";"40";"48";"97";"AUTOMATIC"
"1663222852027";"00:04:16.487";"15648520";"2309.0";"40";"48";"97";"AUTOMATIC"
"1663222853028";"00:04:17.488";"18768216";"2312.0";"40";"48";"97";"AUTOMATIC"
"1663222854029";"00:04:18.489";"12735176";"2306.0";"40";"48";"97";"AUTOMATIC"
"1663222855030";"00:04:19.490";"15838376";"2309.0";"40";"48";"97";"AUTOMATIC"
"1663222856031";"00:04:20.491";"18958024";"2312.0";"40";"48";"97";"AUTOMATIC"
"1663222857035";"00:04:21.495";"11682296";"2305.0";"40";"17";"97";"AUTOMATIC"
"1663222858037";"00:04:22.497";"11705760";"2307.0";"40";"50";"97";"AUTOMATIC"
"1663222859039";"00:04:23.499";"11712888";"2306.0";"40";"17";"97";"AUTOMATIC"
"1663222860040";"00:04:24.500";"11719968";"2306.0";"40";"17";"97";"AUTOMATIC"
"1663222861043";"00:04:25.503";"11727048";"2306.0";"40";"50";"97";"AUTOMATIC"
"1663222862045";"00:04:26.505";"11734176";"2307.0";"40";"17";"97";"AUTOMATIC"
"1663222863048";"00:04:27.508";"11741256";"2307.0";"40";"17";"97";"AUTOMATIC"
"1663222864050";"00:04:28.510";"11748336";"2307.0";"40";"17";"97";"AUTOMATIC"
"1663222865053";"00:04:29.513";"11755416";"2307.0";"40";"17";"97";"AUTOMATIC"
"1663222866058";"00:04:30.518";"13460608";"2308.0";"40";"36";"97";"AUTOMATIC"
"1663222867057";"00:04:31.517";"16401520";"2311.0";"40";"48";"97";"AUTOMATIC"
"1663222868057";"00:04:32.517";"10513184";"2306.0";"40";"48";"97";"AUTOMATIC"
"1663222869058";"00:04:33.518";"13616016";"2309.0";"40";"48";"97";"AUTOMATIC"
"1663222870059";"00:04:34.519";"16702672";"2312.0";"40";"48";"97";"AUTOMATIC"
"1663222871060";"00:04:35.520";"10852000";"2307.0";"40";"48";"97";"AUTOMATIC"
"1663222872061";"00:04:36.521";"13971408";"2309.0";"40";"48";"97";"AUTOMATIC"
"1663222873062";"00:04:37.522";"17074544";"2312.0";"40";"48";"97";"AUTOMATIC"
"1663222874063";"00:04:38.523";"11223792";"2308.0";"40";"48";"97";"AUTOMATIC"
"1663222875063";"00:04:39.523";"14326896";"2311.0";"40";"48";"97";"AUTOMATIC"
"1663222876066";"00:04:40.526";"16569376";"2313.0";"40";"17";"97";"AUTOMATIC"
"1663222877070";"00:04:41.530";"16592840";"2313.0";"40";"17";"97";"AUTOMATIC"
"1663222878074";"00:04:42.534";"16599920";"2313.0";"40";"17";"97";"AUTOMATIC"
"1663222879078";"00:04:43.538";"16607000";"2313.0";"40";"17";"97";"AUTOMATIC"
"1663222880082";"00:04:44.542";"16614080";"2313.0";"40";"17";"97";"AUTOMATIC"
"1663222881084";"00:04:45.544";"16621160";"2313.0";"40";"17";"97";"AUTOMATIC"
"1663222882088";"00:04:46.548";"16628240";"2313.0";"40";"17";"97";"AUTOMATIC"
"1663222883091";"00:04:47.551";"16635320";"2313.0";"40";"17";"97";"AUTOMATIC"
"1663222884094";"00:04:48.554";"16642400";"2313.0";"40";"17";"97";"AUTOMATIC"
"1663222885098";"00:04:49.558";"16649480";"2313.0";"40";"17";"97";"AUTOMATIC"
"1663222886098";"00:04:50.558";"11386024";"2307.0";"40";"48";"97";"AUTOMATIC"
"1663222887099";"00:04:51.559";"14472504";"2310.0";"40";"48";"97";"AUTOMATIC"
"1663222888100";"00:04:52.560";"17575704";"2313.0";"40";"48";"97";"AUTOMATIC"
"1663222889101";"00:04:53.561";"11925248";"2308.0";"40";"48";"97";"AUTOMATIC"
